SMILES,logS
O=C1CCCCCCCCCCOCCCCO1,-4.0179591997
S=C(Nc1ccccc1)Nc1ccccc1,-3.9716884266
CC12CCC3C4=C(CCC3C1CCC2=O)CC(=O)CC4,-4.0549767292
CCCBr,-1.7107562487
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,-3.2037371554000003
O=S(=O)([O-])c1cccc(N=Nc2ccc(Nc3ccccc3)cc2)c1,-1.2046860906
CNC(=O)N(c1ccccc1)c1ccccc1,-2.9839461582
Nc1ccccc1-c1ccccc1,-2.8611137345
O=P(OCCCl)(OCCCl)OCC(CCl)(CCl)COP(=O)(OCCCl)OCCCl,-3.4001753553
C=CC(C)(CCC=C(C)C)OC(C)OCC,-3.9764017843
O=C(c1ccccc1)c1ccccc1,-3.882202908
CCCC(=O)OC(C)C1CCCCC1,-3.9207588975
CCC1(CC=C2CCCc3cc(OC)ccc32)C(=O)CCC1O,-4.1227687236
CCC(C)c1ccccc1,-3.7586078484
CC(=O)Nc1cccc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c1,-4.3079108614
CC(=O)OC(C)(C)C1CC=C(C)CC1,-3.931170339
C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,-4.0436629248
CC[N+](CC)(CC)Cc1ccccc1,-0.0072656636
C=C(C)C(=O)OCCOCCOCCCC,-2.0159485066
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-3.1795029693
CC(=O)c1cccc2ccccc12,-2.8846346488
CC(C)c1ccc(N)cc1,-1.7858311962
CCCCCO,-0.6027996358
C=CCOC(=O)C(=C)C,-1.7584817871
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,-3.314476262
CC(C)CCOCCc1ccccc1,-3.9337357827
O=Cc1c(O)ccc2ccccc12,-3.8935675896
Nc1nc(N)c(N=O)c(N)n1,-3.8454729507
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,-6.6672950838
COCc1ccc(O)c(OC)c1,-1.8934476814
COc1ccc(O)c(C(C)(C)C)c1,-2.9274884417
CCOC(=O)C(C)(C)c1ccccc1,-3.045838317
Cc1ccc(N)c([N+](=O)[O-])c1,-1.860061225
CCCCCCCC(OC)OC,-2.9180054187
C1C[NH2+]CCNCC[NH2+]CCN1,-0.0310204156
C=CCCCCCCCCC=O,-3.8931862
COc1cccc(C(C)=O)c1,-1.8691073865
O=c1[n-]c(=O)[nH]c(=O)[nH]1,-1.8076460763
O=c1[nH]c2ccccc2n1CCCCl,-3.0203942687
NS(=O)(=O)c1ccc([O-])c(N=Nc2c(S(=O)(=O)[O-])cc3cc(Nc4ccc5c(O)c(N=Nc6cc(S(N)(=O)=O)ccc6[O-])c(S(=O)(=O)[O-])cc5c4)ccc3c2O)c1,-2.7104892768
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-3.3290743264
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC21CCC(=O)O1,-4.2250037793
Cc1cc(O)ccc1C(C)C,-2.854511354
COC1CC(C)CCC1C(C)C,-3.9301744515
O=C1CCC=CCCCCCCCCCC1,-4.8831871131
Cc1ccccc1Oc1ccccc1C,-4.8439277143
COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],-4.9878258088
O=[N+]([O-])c1ccccc1-c1ccc(Cl)cc1,-4.9372094561
Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-5.0452642864
CC(=O)OC(C)(C)C1CCC(C)C2=C(C1)C(C)CC2,-5.022602512200001
FC(F)=C(F)OC(F)(F)C(F)(F)F,-4.9542967929
C=C(C)CC(C)(C)C,-4.688326948
CCCCCCC(CCCC)C(=O)[O-],-4.959305966700001
CCCCC(CC)COC(=O)c1ccc(N)cc1,-5.0543936585
COc1ccccc1NC(=O)c1cc2ccccc2cc1O,-5.1765101856
Clc1ccccc1C(Cl)(Cl)Cl,-5.0439330965
C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5.3087460931
CCCCC(C#N)c1ccccc1,-3.6623544532
FC(F)(F)C(Cl)(Cl)Cl,-4.3331923932
CCOc1ccccc1NC(=O)c1cc2ccccc2cc1O,-5.1866018088
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,-5.1559612143
CCCCCCOC(=O)c1ccccc1O,-5.0458782076
CCCCCCC(O)CCCCCCCCCCCO,-5.1560946306
CCCCCCCCCCCCCCCCOP(=O)([O-])[O-],-3.2602593536
CCN(CCCl)c1ccc(C=O)cc1,-3.0334483747000003
C=CC1(C)CCC(C(C)(C)O)CC1C(=C)C,-3.0592783722
C=CC(O)CCCCC,-1.8219317146
FC(F)=C(F)C(F)(F)F,-2.8887982833
CCC12CCC3c4ccc(OC)cc4CCC3C1CCC2O,-4.875700653
CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,-3.0976097488
COCCOCCO[Si](CCCOCC1CO1)(OCCOCCOC)OCCOCCOC,1.5823133383
COC(=O)c1cc(C(=O)[O-])cc([N+](=O)[O-])c1,-2.0737299237
FCF,-1.4374417919999998
CC(C)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,-4.1714457851
C[Si](C)(C)C,-3.6533405182
CC(=O)OCCC(C)CC(C)(C)C,-3.9891678317
C=C(C)C(=O)OCC1CCCO1,-0.9524550039
C=C(C)C(=O)OCc1ccccc1,-2.9682045412
CC=CC(=O)C1=C(C)C=CCC1(C)C,-3.0052489876
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(=O)CC(O)C12,-2.2130969417
COc1cc(Cl)c(OC)cc1N,-3.0061212915
CCCCCC(C=O)=Cc1ccccc1,-3.0466584175
COc1cc(S(=O)(=O)[O-])c(C)cc1NN=C1C(=O)C=Cc2cc(S(=O)(=O)[O-])ccc21,-0.4405855136
CC(C)OC(=O)CCCCC(=O)OC(C)C,-3.1070289759
OC1CCCCCCCCCCC1,-3.9891177261
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.2870640225
CC1(C)C[NH2+]CC(C)(C)C1OC(=O)CCCCCCCCC(=O)OC1C(C)(C)C[NH2+]CC1(C)C,-4.4077469895
C=CC(C)CCCC(C)(C)OC(C)=O,-4.0301641261
C=CC(=O)OC1CC(C)CC(C)(C)C1,-4.0304470853
O=C(c1ccccc1)C1CCCCC1,-4.014709734599999
CC(=O)C(=N[N-]c1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-])C(=O)Nc1ccccc1,-4.6745621224
COC(=O)c1c(C)cc(O)c(C)c1O,-4.037430925
CCCCNC(=O)OCC#CI,-3.2033373628
O=c1[n-]c([N+](=O)[O-])n[nH]1,-0.8786253202
Cc1cc2[nH]c(=O)[nH]c2cc1N,-1.9771384819
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)[O-])c1,-2.4023932811
O=c1[nH]sc2ccccc12,-1.9472895459
CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,-4.1933811426
COC1(OC)CCCCCCCCCCC1,-4.125654351600001
S=c1[n-]nc(SSc2n[nH]c(=S)s2)s1,-3.2522133148
CCCCCCCC(C)=O,-2.9303113789
O=[N+]([O-])c1cc(O)ccc1NCCCO,-2.1105897103
C[N+](C)(C)c1ccc2c(c1)C(=NNc1ccc(N)c([N+](=O)[O-])c1)C(=O)C=C2,-1.3972424196000002
Cc1ccccc1C,-2.8191677601
Cc1ccc(C)cc1,-2.8191677601
O=C1NC(=O)C2=C1CCCC2,-1.974517726
CC(C)C(=O)OCCc1ccccc1,-3.0797644375
CC(=O)C=CC1=C(C)CCCC1(C)C,-3.0798638184
CCCCCCCCCC[NH+](C)C,-4.0452878346
CCOC(=O)CCSP(=S)(OC(C)C)OC(C)C,-4.2747784981
CCCCCCCCC(C)C=O,-4.0270844645
COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,-4.1541956574
CN1COCNC1=N[N+](=O)[O-],-1.0022923277
Cc1ccc(C)c(O)c1C,-1.9355008883
Cc1cccc(C)c1,-2.8328690378
CCCCCCCC(=O)NCC(=O)[O-],-2.1115375925
CC(=O)OC1C2(C)CCC(C2)C1(C)C,-3.8745968837
O=C(NC(C(=O)[O-])C1CCCCC1)OCc1ccccc1,-3.2854336032
Cc1cccc([N+](=O)[O-])c1C,-3.0033599893000003
CC(=O)OCCC(C)CCC=C(C)C,-4.095938730199999
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.1979376007
O=C(Cc1ccccc1)OCCc1ccccc1,-4.1887477927
C=CC(=O)OCC(CC)(COCC(CC)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,-4.4927855243
C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,-2.4514194624
CC(C)c1ccc(C#N)cc1,-2.9887953027
CC(C)(C)S,-1.7878458675
CC1CC(O)CC(C)(C)C1,-1.9916598479
CN(C)c1ccccc1,-1.9220736974
COc1cc([N+](=O)[O-])c(OC)cc1Cl,-3.1793123652999995
O=CC=Cc1ccccc1,-1.9688182578
CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.4036850425
CC12CCCC(C)(CC1)C2=NO,-3.0741522071
CC=CC(=O)C1C(C)=CCCC1(C)C,-3.1378557654000003
Cc1cc([N+](=O)[O-])ccc1N,-3.0361524841
CCCCCCCCCO,-3.0130118711
CCCOC(=O)C1CCCCC1C(=O)OCCC,-3.2626917327
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)[O-],-4.3324994616
O=C1CCCCCCCCCCCC(=O)OCCO1,-4.2616951793
CCCCOC(=O)CSCSCC(=O)OCCCC,-4.3430778582
CC1CCCCC1,-3.8459348013
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,-1.2604846902
COC(=O)OC,0.1852603514
C=C(C)C(=O)OC1CCCCC1,-3.0885648226
CCC(=O)OCCc1ccccc1,-3.1174443354
CCCC(=O)OCc1ccccc1,-3.1174443354
CC(=O)Nc1ccc(N)c(S(=O)(=O)[O-])c1,-1.2318564393
NOS(=O)(=O)[O-],0.0752827195
CCC=CCCOC(=O)OC,-3.0698306477
C1=CC2CCC1C2,-2.8477212054
Cc1ccc([N+](=O)[O-])c(C)c1,-3.0555996074
O=C([O-])CSc1nc2ccccc2s1,-3.2288979848
CC(C)(C)c1ccc(CCC=O)cc1,-3.1588329057
CC1(C)CC(N(C=O)CCCCCCN(C=O)C2CC(C)(C)[NH2+]C(C)(C)C2)CC(C)(C)[NH2+]1,-1.5399557687999998
CCCCC(CC)C1OCCO1,-3.1195968677
CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,-4.333139569
CCCCCCCC[Si](OC)(OC)OC,-4.2461281993
OC12COC(c3ccccc3)OC1C1OC(c3ccccc3)OCC1O2,-4.4379626594
CCOC(=O)c1cc(=O)n(-c2ccccc2)[n-]1,-3.2553454425
CC(C)OC(=O)Cl,-0.9882911293
C=C(OC(C)=O)c1ccccc1,-2.1135953878
Cc1ccccc1CCO,-1.042878011
C=C1C(O)CC2CC1C2(C)C,-2.09612479
CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1N=Nc1ccc(S(=O)(=O)[O-])cc1,-0.6605427703
Nc1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)cc1S(=O)(=O)[O-],-0.5243236254
CC(=O)Nc1ccc(S(=O)(=O)CCO)cc1,-2.3069323017
CCC(=O)c1ccccc1,-2.0485000681
CC(C)(C)c1ccc(C=O)cc1,-3.1309552762
CCCCC(CC)CO[N+](=O)[O-],-4.1466934911
Cc1cc(C)c(S(=O)(=O)NC2CCCCC2)c(C)c1Nc1ccc(Nc2c(C)cc(C)c(S(=O)(=O)NC3CCCCC3)c2C)c2c1C(=O)c1ccccc1C2=O,-4.8187034651
Cc1cc(C(C)(C)C)c(O)c(C)c1CC#N,-4.2579024627
CCOP(=O)(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)OCC,-4.4728088442
CC(=O)Oc1ccccc1[N+](=O)[O-],-2.1855239105
O=C1CCN(c2ccccc2)N1,-1.1448233011
Cc1ccccc1CCl,-3.0813269237
C=C(C)c1ccccc1,-3.0080823215
CCC=CCCOC(=O)C(C)C,-3.1741873711
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-3.2653422506
CC(C)(c1ccc(OCCO)cc1)c1ccc(OCCO)cc1,-3.4517905533999995
CC(C)[NH2+]C(C)C,0.0362422138
CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,-2.7224387153
C=C(C)C(=O)OCCOC(=O)C(=C)C,-2.2613132646
O=C(OCc1ccccc1)c1ccc(O)cc1,-3.3249813225
N#CC=Cc1ccccc1,-2.0829703418000003
CC(=O)C=CC1C(C)=CCCC1(C)C,-3.2586779358
CN(C1CCCCC1)S(=O)(=O)c1ccccc1NN=C1C(=N)C=Cc2cc(S(=O)(=O)[O-])cc(O)c21,-2.7116859389
CCCCOCCOC(=O)c1ccccc1,-3.3224225356
COc1cc([N+](=O)[O-])ccc1N,-3.2045127381
Oc1cc(F)c(F)c(F)c1,-0.1536096917
CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,-3.5452709716000004
CCCCC(CC)COC(=O)CC#N,-3.2864784846
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,-3.332762335
C=C[Si](OC(=C)C)(OC(=C)C)OC(=C)C,0.6452233386
CCC(C)=NO[Si](C)(ON=C(C)CC)ON=C(C)CC,-0.4792340167
CC1=CC(=C(c2ccc(N)c(S(=O)(=O)[O-])c2)c2ccc(N)c(S(=O)(=O)[O-])c2)C=C(S(=O)(=O)[O-])C1=N,-1.7675632436000002
O=C([O-])c1cc([N+](=O)[O-])ccc1O,-2.2627334080000003
Cc1ccc([N+](=O)[O-])cc1C,-3.1794512484
ClCc1ccccc1Cl,-3.2069094899
N#CCc1ccccc1,-3.0687460001
Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,-3.4088248510000003
CCCCCCCCCCCCOS(=O)(=O)c1ccccc1,-3.543437239
CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,-4.6731215617
CCCCCCCCCC(C)=O,-4.2018206695
C=CCCCCC=C,-4.0232731502
CC(=O)OC1CCCCC1C(C)(C)C,-4.2973358545
O=C1C=Cc2ccccc2C1=NNc1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)cc1,-4.65844166
CCCCCCCCCCCCO,-4.9847464515
Nc1ccc(OP(=S)(Oc2ccc(N)cc2)Oc2ccc(N)cc2)cc1,-5.3094071365
C=C(C)C(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C(=C)C)cc2)cc1,-5.3792018861
CC1(C)CCCC2(C)C1CCC1(C)OCCC12,-5.0994877858
CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,-5.3250182341
CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.2503495118
Cc1ccc(Cl)cc1NC(=O)c1cc2ccccc2cc1O,-5.2385590319
CC(C)(C)NSc1nc2ccccc2s1,-5.136722389
COc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.2632246549
CC(c1ccc(OC#N)cc1)c1ccc(OC#N)cc1,-5.2179508887
CCCCCCCCCCCC=O,-5.0614595476
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,-5.4201521344
Nc1c(-c2nc3cc4c(cc3o2)C(=O)c2ccccc2C4=O)ccc2c1C(=O)c1ccccc1C2=O,-5.4964129822
CCOc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.311540545400001
COc1cc(OC)c(NC(=O)c2cc3ccccc3cc2O)cc1Cl,-5.3775405806
COc1ccc(C(=O)CSc2cccc(OC)c2)cc1,-5.284725265
CC1(C)COP(=S)(OP2(=S)OCC(C)(C)CO2)OC1,-5.393383394500001
CCCCCCCCCC(C)C=O,-5.151636178
CN(C)c1ccc(C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,-5.458398412699999
O=C1c2cccc(Sc3ccccc3)c2C(=O)c2c(Sc3ccccc3)cccc21,-5.517335043099999
Cc1cc(C2(c3ccc(O)c(C)c3)CCCCC2)ccc1O,-5.3715223063
CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,-5.4227803586
CCOCOC1CCCCCCCCCCC1,-5.335319967699999
CC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)C,-5.444898910599999
CCN(CC)C(=S)[S-],-5.5333331166
c1ccc2c(c1)[nH]c1ccccc12,-5.2104276195
CC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-5.5668107327
CCCCCCCCC=CCCCCCCCC(=O)N(CCO)CCO,-5.567720212
CCOC(=O)C(=Cc1ccc(C=C(C(=O)OCC)C(=O)OCC)cc1)C(=O)OCC,-5.6216352692
O=C(C=Cc1ccccc1)OCCc1ccccc1,-5.4019396274
O=C(Nc1ccc(Cl)cc1)c1cc2ccccc2cc1O,-5.4738386427
CCCCC(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C(=O)OC1CC(C)(C)[NH+](C)C(C)(C)C1)C(=O)OC1CC(C)(C)[NH+](C)C(C)(C)C1,-5.8357203688
O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1F,-5.5693457861
CC(=O)OC1(C)CCC23CC1C(C)(C)C2CCC3C,-5.4266410391
CCCCCCCCCCCC#N,-5.2899699473
CC(CO)C1CCCCCCCCCCC1,-5.451794108500001
C=CCCCCCCCCC(=O)OC,-5.3975153521
O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12,-6.4900690111
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-5.462311288
c1ccc(Nc2ccc3ccccc3c2)cc1,-5.4959148461
CC(C)=CCCC(C)CCCC(C)C=O,-5.496890424
CC(C)CCC(C)Nc1ccc(Nc2ccccc2)cc1,-5.6248375610000005
COC1=CCC2=C(CCC3C2CCC2(C)C3CCC2(O)C#N)C1,-5.6832424476
CC1CCC(C(C)C)CC1,-5.3545731075
CCCCCCCCCCCCCCCCCC[NH+](CCO)CCO,-5.7752741917
O=C1CCCCCCCC=CCCCCCCO1,-5.629397554600001
COC(=O)c1ccc(NC(=O)c2cc(Cl)ccc2Cl)cc1N,-5.7900649855
Oc1c(-c2ccccc2)cccc1-c1ccccc1,-5.6839101049
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1=O,-5.6715911936
CC(C)(C)c1cc(C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)ccc1O,-6.2014353624
CC(C)c1ccc(-c2ccccc2)cc1,-5.609857774299999
CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,-5.8485879471
C=CC(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C=C)cc2)cc1,-5.999481603
CC(c1ccccc1)c1ccc(Nc2ccc(C(C)c3ccccc3)cc2)cc1,-5.9641687617
CCCCC(CC)COC(=O)c1ccccc1,-5.767784581
COC(=O)c1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-],-5.965154646
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.058168845700001
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,-5.9980085438
CC(C)c1ccc(OP(=O)(Oc2ccc(C(C)C)cc2)Oc2ccc(C(C)C)cc2)cc1,-6.1371343954
c1ccc2sc(SNC3CCCCC3)nc2c1,-5.9171426801
CCOc1ccccc1NC(=O)C(=O)Nc1ccccc1CC,-6.0175466725
Cc1ccc2oc(C=Cc3nc4cc(C)ccc4o3)nc2c1,-6.0004819491
O=NN(O)c1ccccc1,-6.1946491089
CCN(CC)c1ccc(N=Nc2ccccc2)cc1,-5.9821152675
CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,-5.9842424969
C=C(CC(C)(C)c1ccccc1)c1ccccc1,-6.0118424704
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn(C(c3ccccc3)(c3ccccc3)c3ccccc3)n2)cc1,-6.4612511717
CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,-6.4216084134
COC(=O)c1ccc(C(=O)OC)c([N-]N=C(C(C)=O)C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)c1,-6.3140693713
CCCCCCCCCCC1CO1,-5.923156849500001
CCCCCCCCCCCCC1CO1,-5.9846848009
C=C[Si](C)(C)O[Si](C)(C)C=C,-5.9544825522
Cc1cc(C)c(O)c(C(c2cc(C)cc(C)c2O)C(C)C)c1,-6.1673406199
COC(=O)c1cc([N-]N=C(C(C)=O)C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)cc(C(=O)OC)c1,-6.3777384512
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.354159334099999
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,-6.382029914199999
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,-6.1171462485
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,-6.239449641499999
COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,-6.211736201
CC(C)c1ccc2ccccc2c1C(C)C,-6.2301136188
COc1ccc(N2CCN(c3ccc(-n4cn[nH]c4=O)cc3)CC2)cc1,-6.4889092646
C=C1CCC=C(C)CCC2C1CC2(C)C,-6.3372616649
c1ccc(COc2ccc3ccccc3c2)cc1,-6.4776739787
Cn1c(=O)cc2c3c(c(Br)ccc31)C(=O)c1ccccc1-2,-6.6804453214
O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,-6.6438656239
O=C(Oc1cc([N+](=O)[O-])c(Cl)cc1Cl)Oc1cc([N+](=O)[O-])c(Cl)cc1Cl,-6.8129074612
Cc1ccc(NN=C2C(=O)C=Cc3ccccc32)c(C)c1,-6.7054442976
CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(Nc3ccccc3)c3ccccc23)cc1,-6.9891355524000005
CCCCCCCCCCCC(=O)N(CCCC)CCCC,-7.016412076799999
COc1ccc([N+](=O)[O-])cc1OC(C)=O,-2.9466040673
CC(C)c1cccc(C(C)C)c1,-6.6027992709
CCCCCCCCC=CCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCCC,-6.4517618811
CC(=O)OC1=CCC2C3CCC(C3)C12,-3.0097265709
CCCCCCCC(=O)OCCCOC(=O)CCCCCCC,-7.516526119400001
CCn1c2ccccc2c2ccccc21,-6.813503151
CCN(CCOC(C)OCC(C)C)c1ccc(N=Nc2ccccc2)cc1,-7.0905037661
COc1ccc(C(=O)C=C([O-])c2ccc(C(C)(C)C)cc2)cc1,-7.060548154299999
C[Si](O[Si](C)(C)C)O[Si](C)(C)C,-7.0443456956
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,-7.505541952200001
COCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,-7.323792769
O=C(OCCCc1ccccc1)c1ccccc1,-4.8009737888
CCCCCC(C)CO,-2.5281270707
O=C1NC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)NC5=O,-7.591458633999999
CCCCCCCCCCCCCCCCCC,-7.6275399492
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1,-8.2164783763
O=C(CC(CP1(=O)Oc2ccccc2-c2ccccc21)C(=O)OCCO)OCCO,-4.4617795617
CCN(CCOc1ccc(C2CCCCC2)cc1)c1ccc(C=C(C#N)C#N)c(C)c1,-8.3860948559
COc1ccccc1NN=C1C(=O)C=Cc2ccccc21,-8.9260164319
[O]=[V](=[O])[O][V](=[O])=[O],-2.3036141272
CCCCCCCCCCCCOP(=O)([O-])[O-],-3.7844860574
O=C([O-])c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1,-4.8282334666
CC(=O)C1CCC(C)=CCCC=C(C)CC=C1C,-5.4491260218
CCC(C)(C#N)N=NC(C)(C#N)CC,-2.6961915261
N=NN=Nc1ccc2c(S(=O)(=O)Oc3ccc(C(=O)c4ccc(O)c(O)c4O)cc3)cccc2c1[O-],-5.1052907305
C=CC(=C)Cl,-2.5509254551
CC(C)(c1ccccc1)c1ccc(O)cc1,-4.0964847072
CCCSc1nc(Cl)c([N+](=O)[O-])c(Cl)n1,-4.3869446244
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12,-0.8400175948
COS(C)(=O)=O,-0.0419214127999999
COC(C)COC(C)COCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)O[Si](C)(C)C,-6.2877399393
CCCCCCCCCCCCCCCCOC(=O)Oc1c(Cl)cc(C(=O)OCC)cc1Cl,-7.1338037886
O=C1NC2C=CC1C2,0.9361608079
Nc1c(N=Nc2ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c1N=Nc1ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc1,-0.2891446213
CCCCc1ccc2nn[nH]c2c1,0.4040256561999999
CCN(c1ccccc1)c1nc(Cl)nc(Nc2cc(S(=O)(=O)[O-])cc3c2C(=O)C(=NNc2ccc4c(S(=O)(=O)[O-])cccc4c2S(=O)(=O)[O-])C(S(=O)(=O)[O-])=C3)n1,-0.5025263499
CC(=O)C(C)=CC1C(C)=CCCC1(C)C,-3.9923409786
CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1,-3.1275010898000004
CCCCCCCCCCCC(=O)OCC[N+](C)(C)C,-2.2111003064
O=S(=O)(c1ccccc1)c1ccccc1,-4.1928799405
C=CC(=O)N1CCOCC1,0.8502575853000001
CCOC(=O)CN=C(c1ccccc1)c1ccccc1,-3.4270444492000003
CCOC(=O)CC(NC1CCC(CC2CCC([NH2+]C(CC(=O)OCC)C(=O)OCC)C(C)C2)CC1C)C(=O)OCC,-5.0665338896
C[NH+](C)CCOCCO,-0.1244748796
CCCCCCCCCCCCCCCC(=O)OC1CC(C(=O)[O-])N(C(=O)CCCCCCCCCCCCCCC)C1,-5.7838757207
CCCCC(CC)COC(=O)CSCC(=O)OCC(CC)CCCC,-6.654998170599999
CC(C)=CCCc1ccc2c(c1)C(=O)c1ccccc1C2=O,-7.985818524400001
CC(C)CCCCCCCCOCCC[NH2+]CCC#N,-3.618466492200001
CC(=O)c1cc(Nc2nc(Nc3cc(C(C)=O)c(N)c4c3C(=O)c3ccccc3C4=O)nc(-c3ccccc3)n2)c2c(c1N)C(=O)c1ccccc1C2=O,-4.9504317948
