SMILES,logS
CC(=O)CC(=O)OCCOC(=O)CC(C)=O,-0.0337559002999999
C1OCOCO1,0.3717171259
CCC(CO)(CO)COCC(CC)(CO)CO,-1.076302279
COC(=O)CCS,-0.7575876082999999
CC1=CC=C(C=C1[N+]([O-])=O)C(=O)NC1=CC=C(C=C1)S([O-])(=O)=O,-1.232035998
CC1=C(CO)NC=N1,0.2683337666
C=CC=O,0.5693792548
OC1=C(C=C(C=C1NNC(=NNC1=CC=C(C=C1C([O-])=O)S([O-])(=O)=O)C1=CC=CC=C1)S([O-])(=O)=O)N=C1N=C(Cl)[N-]C(N=C2C=C(C(C=C2S([O-])(=O)=O)=NC2=NC(Cl)=NC(NC3=CC=CC(=C3)S([O-])(=O)=O)=N2)S([O-])(=O)=O)=N1,-0.8254112341
CC(=C)C(N)=O,0.3753911904
CC1(C)CC(=O)CC(=C)C1=O,-0.8779041501
OCCOCC#CCOCCO,0.7589618218
[O-]C(=O)C1=CC(=CC(=C1[O-])[N+]([O-])=O)[N+]([O-])=O,-1.057125752
OCCC1=CC=CC=C1,-0.7859239136
CC(=O)OC=C,-0.6339227122
OC1=CC=CC=C1C#N,-0.7749656265
NC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(Br)C=C1S([O-])(=O)=O,-1.3055373023
CCCCOCC,-1.5499606595
CCOC(=O)C(=N[N-]C1=CC=C(C=C1)[N+]([O-])=O)C(=O)C1=NN2C(S1)=NC(=O)C1=CC=CC=C21,-2.2216330999
CC1=CC=CC=C1NC(=[NH2+])[NH+]=C(N)N,-1.8422414993
CC(=O)CC(=O)NC1=CC=CC=C1C,-1.8501922609
CC(C)C(NC(N)=O)NC(N)=O,-1.8096943587
CC(C)(O)C1=CC(=CC=C1)C(C)(C)O,-1.8635330455
CCC1=CC=CC(C)=C1N,-1.7061271762
COC1=CC=C(NC(=O)CC(C)=O)C=C1,-1.9014771833
[O-]C(=O)CCC(N1C(=O)C2=CC=CC=C2C1=O)C([O-])=O,-1.4463316859
ClC(Cl)=C,-1.5885809265000002
CC1(C)SC2C([NH3+])C(=O)N2C1C([O-])=O,-1.9440451079
CCCCCCCC[NH+](C)C,-5.4653701933
[S-]C1=CC=CC=C1Cl,-1.7800351331
NC1=NC=CN=C1C([O-])=O,-1.7631595965
CCOP([O-])(=O)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,-2.4616735699000003
C=CCOC(=O)OCCOCCOC(=O)OCC=C,-2.0652647201
OCCCCCCC=C,-1.7442328638
ClS(=O)(=O)C1=CC=CC=C1,-1.88532188
CC1=CC=C(C=O)C=C1,-1.7237015325
NC1=CC=C(O)C=C1[N+]([O-])=O,-1.8337646505
[O-]C1=CC=CC=C1[N+]([O-])=O,-1.8029142358
CCCCCC1CCC(=O)O1,-1.8552940397
CC(=O)COC1=C(C)C=CC=C1C,-1.9185447839
COC1=CC=C(OC)C(N)=C1,-1.8588690394
CC1=CC(=O)N(N1)C1=CC=CC=C1,-1.9250852844
CCCCCCC=O,-1.7501244285
CC(C)(C)OC(=O)C=C,-1.8045937153
CC(O)C(=O)N(C)C,1.6302351258
[NH4+].OCC([O-])=O,1.7009159091
CC(C)COC(=O)C=C,-1.8067597771
CC(CC=O)C1=CC=CC=C1,-1.86983286
CC1=CC(O)=CC=C1N,-1.7894220529
NC1=CC2=CC(=C(N=NC3=CC=C(C=C3)N=NC3=CC=C(C=C3)S([O-])(=O)=O)C(O)=C2C=C1)S([O-])(=O)=O,-0.4603540840999999
COC1=CC(C[NH3+])=CC=C1O,0.0188462521
CC1=NN(C(=O)C1N=NC1=CC(NC(=O)C(Br)=C)=CC=C1S([O-])(=O)=O)C1=CC(Cl)=C(C=C1Cl)S([O-])(=O)=O,-0.5501699754
[O-]S(=O)(=O)C1=CC=C(NC2=NC(NCCNC3=C(C4=C(C=C3)N=C3C(Cl)=C5OC6=C(C(NCCNC7=NC(NC8=CC=C(C=C8S([O-])(=O)=O)S([O-])(=O)=O)=NC(Cl)=N7)=CC=C6N=C5C(Cl)=C3O4)S([O-])(=O)=O)S([O-])(=O)=O)=NC(Cl)=N2)C(=C1)S([O-])(=O)=O,-0.8795540191
CC1=C(O)C=CC=C1O,0.1927727267
CC(C)(O)C=C,0.351057238
[O-]S(=O)(=O)OCCS(=O)(=O)C1=CC=C(NN=C2C(=O)C3=CC=C(NC4=NC(Cl)=NC(Cl)=N4)C=C3C=C2S([O-])(=O)=O)C=C1,-1.5783823574
COC1=CC(NC2=C(C=NC3=CC(OCCCN4CC[NH+](C)CC4)=C(OC)C=C23)C#N)=C(Cl)C=C1Cl,-4.8795513261000005
CC=NO,0.4958194622
CCC(OCCCOC)OC(C)=O,-0.0168484647
[O-]S(=O)S([O-])=O,0.0182921287
CC1OC1C,0.3972950779
CCCCCCCCCOS([O-])(=O)=O,-0.1361989598
CCOC1=CC=C(N)C=C1,-0.8608353259999999
CC(=O)CC(=O)OCCOC(=O)C(C)=C,-1.0636822045
O=C1OCC2=CC=CC=C12,-0.8627210528
CC1=NN(C(=[NH2+])C1)C1=CC=CC(=C1)S([O-])(=O)=O,-1.1387882185
OC(C(F)(F)F)C(F)(F)F,0.020110333
CC(=O)OCCOC(C)=O,0.068474963
NC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(NC2=CC=C(C=C2)S(=O)(=O)CCOS([O-])(=O)=O)C=C1S([O-])(=O)=O,-0.5639623965
[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,-1.504668533
ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,-1.1797979201
CCCCOP([O-])(=O)OCCCC,-1.0872511921
COC=C,-0.5310304973
CCN1C([O-])=C(C(N)=O)C(C)=C(N=NC2=CC(NC3=NC(Cl)=NC(NC4=CC=C(C(NC5=NC(N)=NC(Cl)=N5)=C4)S([O-])(=O)=O)=N3)=C(C=C2S([O-])(=O)=O)S([O-])(=O)=O)C1=O,-0.7590012125
CC(N)=S,0.3363395335
COCC(C)OC(C)=O,0.0830232388
CCCCOCCOCCOCOCCOCCOCCCC,-1.3016357757
CC1OC(=O)C(C)OC1=O,-0.9360258625
COC1CCC=CO1,-0.853333105
CC1=NC=C(CO)C(CO)=C1O,-0.1117125827999999
CC(C)C(N1CCCNC1=O)C([O-])=O,-1.1028619258
CC(=O)OC(C=C)C#N,-0.8986939452
CC(O)COC1=CC=CC=C1,-1.0034177306
CN(CC([O-])=O)C(N)=[NH2+],-0.9387416733
CCCCC(CC)COCCC[NH3+],-1.096509119
CC(C)CC=O,-0.7590833569
NNC1=CC=C(C=C1)S(N)(=O)=O,-0.1912743698
CC1(C)NC(=O)NC1=O,0.0384738201
CC1=NN(C(=O)C1N=NC1=CC=CC=C1C([O-])=O)C1=CC=C(C=C1)S([O-])(=O)=O,-1.491314993
[O-]S(=O)(=O)C1=CC=C(NC2=NC(Cl)=NC(Cl)=N2)C=C1,-1.3810309201
CCN(CC)C1=CC=C2C=C(C3=[N+](C)C4=CC=CC=C4N3C)C(=O)OC2=C1,-1.4505613752000002
COC1=CC=CC=C1N,-0.9443240129
C=COCCOCCOC=C,-1.0530702077
CN(C1=CC=C2C(=C1)C=C(C(=NNC1=CC=CC=C1S([O-])(=O)=O)C2=O)S([O-])(=O)=O)C1=NC(Cl)=NC(NC2=CC=CC(=C2)S([O-])(=O)=O)=N1,-0.7520299872
CC(CO)OC(=O)C(C)=C,-0.0449315461
CCOC(=O)C1=CC=NC(=C1)C(=O)OCC,-1.2184148997
CCC(C)C=O,-0.8212312637000001
CC(C)CN(CC(C)C)C=O,-1.082666634
CN1C(=O)N(C)C(=O)C(NC=O)=C1N,-1.1831208545999998
CCN(C1=CC=CC=C1)C1=NC(Cl)=NC(NC2=CC(=CC3=C2C(=O)C(=NNC2=CC=C(C)C=C2S([O-])(=O)=O)C(=C3)S([O-])(=O)=O)S([O-])(=O)=O)=N1,-0.8004343948
C=CCOCC1CO1,0.049756882
CCOC(=O)CC1(C)OCCO1,-0.1448235929
COC1=CC(=CC=C1NN=C1C(=O)C2=C(O)C=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)N(O)N=C1C=CC(=NN=C2C(=O)C3=C(O)C=C(C=C3C=C2S([O-])(=O)=O)S([O-])(=O)=O)C(OC)=C1,-0.9094796777
NC1=C(N=NC2=CC=C(C=C2)S(=O)(=O)CCOS([O-])(=O)=O)C(=CC2=C1C(=O)C(=NNC1=CC(NC3=NC(F)=NC(F)=C3Cl)=CC=C1S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O,-0.9138010179
[O-]S(=O)(=O)OCCS(=O)(=O)C1=CC=C(NN=C2C(=O)C3=C(NC4=NC(Cl)=NC(NC5=CC=CC(=C5)S([O-])(=O)=O)=N4)C=C(C=C3C=C2S([O-])(=O)=O)S([O-])(=O)=O)C=C1,-0.903187957
O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,-1.3401088604
NC1=CC=C2C=C(C=C([O-])C2=C1N=NC1=CC=C(NC(=O)C(Br)=C)C=C1S([O-])(=O)=O)S([O-])(=O)=O,-1.6785332004
OC1=CC=C(C=C1O)C#N,-1.0235160951
COC1CCCC1,-0.9037886388
NC1=CC=C(C=C1N)S([O-])(=O)=O,-1.1812163945
ON=CC1=NC=CC=C1,-1.0004518583
CC1=CC(=O)CC(C)(C)C1,-1.0613582209
CC1=CC=CC(N)=C1,-0.9508352475
CCN(CC)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(CC)CC)C1=C(C=CC2=CC=C(C=C12)S([O-])(=O)=O)S([O-])(=O)=O,-0.6984761494
CCC(C)(C)O,0.1266596907
NC(N)=S,0.188516266
[O-]S(=O)(=O)C1=CC(NC(=O)C2=CC=CC=C2)=C2C(=C1)C=C(C(=NNC1=C(C3=CC=CC(CNC4=NC(F)=NC(F)=C4Cl)=C3C=C1)S([O-])(=O)=O)C2=O)S([O-])(=O)=O,-0.8900865081
OC1=CC(O)=CC=C1,1.0034883278
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,-0.4861495515
CCC(CO)(CO)COCC=C,-0.1997551773
CSCCC(O)C#N,-0.0765411499
CC(C)=CC=O,0.1165037469
CC(C)CC(C)(O)C#C,-1.0365979243
O=CC1CCC=CC1,-0.9775501681
O=C1[CH-]C(=O)[N-]C(=O)N1,-1.0486616392
OCCCCCCCl,-1.0824421952
N#CCCCCCCC#N,-1.0810922867
CC(C)C1(C)N=C(NC1=O)C1=NC=CC=C1C([O-])=O,-1.3640293861
CCC=CC#N,-0.8598992117
C1C[NH+]=C(N1)C1=CC=CC=C1,-1.1265180752
OCC1CCC2C3CC(CC3CO)C12,-1.2515054899
COC1OC(CO)C(O)C(O)C1O,0.7452125491
CC1CCOC1,0.0901312493
CC(O)SC=C,0.0054931194
NC1=CC=C(N=NC2=CC=C(C=C2)N=NC2=C(N)C3=C(C=C(C(=NNC4=CC=CC=C4)C3=O)S([O-])(=O)=O)C=C2S([O-])(=O)=O)C(N)=C1,-0.827397585
C[N+]([O-])=O,0.2335017655
CCC(C)(O)C#C,0.0167319924
NNC(=O)CCCCC(=O)NN,-0.2324579511
COCCOC,1.0451691789
C1COCCO1,1.0549945152
CN1CCCC1=O,1.0037817508
CNC(N)=O,1.1302814392
OCCSCCO,0.9129678895
OCCOCCO,0.9741986662
C[NH+](C)C(C)(C)CO,0.8134589559000001
NCC[NH2+]CCO,0.9823282162
C[NH+](CCO)CCO,0.9238549272
OCCOCCOCCO,0.8234052513
OCC[NH+](CCO)CCO,0.8262602859999999
OCCCl,1.0941285967
[O-]C(=O)CC#N,1.0702644103
OCCOC(=O)C=C,0.9351079333
CC(O)C#N,1.1482586908
CC(C)(O)C#C,1.0751110617
CC(C)(C)[NH3+],1.1358509819
CC(C)(C)O,1.1300470117
CC1=CC=CC=N1,1.0309150604
C[NH+](C)CCCO,0.9864676175
OCCCCOC(=O)C=C,0.8411251015000001
CN(C)C(C)=O,1.0598721633
CC(NC=O)C#N,1.0083088579
CC[NH2+]CC,1.1358509819
CNC(C)=O,1.1361123296
C1C[NH2+]1,1.3658352118
CCC(O)CO,1.0451691789
CC(O)C(C)O,1.0451691789
[NH3+]C1CCCCC1,1.0035890328
[NH3+]C1CC1,1.2433943163
ClC(=O)C(Cl)=O,0.8964494062999999
NC=O,1.3463919758
COC(=O)COCO,0.9204425284
C[NH2+]N,1.3365535082
O=C1CCCCO1,0.9994921725
CCCC(O)CO,0.9823448956
OCCCCCO,0.9823448956
CC([NH3+])C[NH3+],1.1300235759
CC(O)CN(CC(C)O)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(=NC(NC5=CC=C(C=C5)S([O-])(=O)=O)=N4)N(CC(C)O)CC(C)O)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=NC(NC2=CC=C(C=C2)S([O-])(=O)=O)=N1,-0.0867739927999999
CCCC[N+](C)(CCCC)CCCC,0.4850619562
O=S1(=O)CCCO1,-0.0868756938
NC1=CC=CC(=C1)S([O-])(=O)=O,-1.2051065795
CCC(C)(C)OC,-0.9795636765
CC(=O)C(O)C1=CC=CC=C1,-1.1766034244
COC(OC)OC,-1.0258013338
OCC(CBr)(CBr)CBr,-2.2261095189
NC1=CC(Cl)=C(Cl)C=C1S([O-])(=O)=O,-2.1052106917
N1C=CN=C1C1=CC=CC=C1,-1.8893830404
OCCNC1=CC=CC=C1[N+]([O-])=O,-1.9933265855
CC1=C(C=NO1)C([O-])=O,-1.0553611102
CC1CC=C(C)C(=O)C1C,-1.8852669619
CCCCC(CC)COCC(O)CO,-2.0550171187
NC(=O)C1=CC=C(Cl)C(N)=C1,-1.976703976
COC1=CC(NS(=O)(=O)C2=CC=CC=C2)=C2C(=O)C3=CC=CC=C3C(=O)C2=C1N,-2.3558504459000003
C(OC1=CC=CC(=C1)N(CC1CO1)CC1CO1)C1CO1,-2.1925611892
C1=CC=CC=C1,-1.6423088751
CC1(C)CC(CC(C)(C)[NH2+]1)[NH2+]CCCCCC[NH2+]C1CC(C)(C)[NH2+]C(C)(C)C1,-2.350745656
CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,-2.1243507639
CCCCOC(=O)C=C,-1.8773408513
CCCCOCC1=CC=C(O)C(OC)=C1,-2.0948968063
NC1=CC(Cl)=CC=C1Cl,-2.0750002801
CCCCCCCCCCCC(=O)OC(C)CS([O-])(=O)=O,-2.6180468359
NC1=NC(CC([O-])=O)=CS1,-1.9816731181
N#CC1(CC[NH+](CC2=CC=CC=C2)CC1)N1CCCCC1,-2.2459922106
CCN(CC)C1=CC=CC(O)=C1,-2.0112787971
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-2.1520684654
COC(=O)C=C1CCCC1,-1.9425722692
CP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1,-2.2017086736
FC1=CC=CC=C1,-1.7924097659
CCCCCCCCCCCCCCCCCOS([O-])(=O)=O,-2.3669926669
NCC(F)F,0.5225303771
CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-2.4153529113
CC(C)(CO)CC1=CC=CC=C1,-2.0423138216
C1OC1C1=CC=CC=C1,-1.9065411213
CCO[Si](OCC)(OCC)OCC,-2.1455655454
CCC=CCC1=C(C)CCC1=O,-2.0452383746
ClC1=CC=CC=C1C=O,-1.9805722205
CCC(C)C1=CC=CC=C1O,-2.0123777929
CCCCCCCC[NH+](CCO)CCO,-2.1910376032
[O-]C(=O)C1=CC(=CC(=C1)C([O-])=O)[N+]([O-])=O,-2.178419855
CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(NC2=CC(=C(N)C3=C2C(=O)C2=CC=CC=C2C3=O)S([O-])(=O)=O)C=C1,-2.6221984752000003
CCOC(=O)[N-]S(=O)(=O)C1=CC=C(C)C=C1,-2.2430987475
CCOC(OCC)OCC,-2.040520296
CCCCCCCCC(=O)N(C)C,-2.1440495587
CC1=CC(=CC=C1N=C=O)C1=CC=C(N=C=O)C(C)=C1,-2.308127519
CC(=O)C=CC1=CC=CC=C1,-2.050971343
OC1=CC=C(C=C1)C1NC(=O)NC1=O,-2.1731049195
CCCCCCCCCCCC(=O)OCCS([O-])(=O)=O,-2.4084792453
NC1=CC=C(NCCO)C(=C1)[N+]([O-])=O,-2.1910899756
CC(O)CC(C)(C)C1=CC=CC=C1,-2.1472867242
OC1=CC=CC2=CC=CC=C12,-2.0619739225
NC1=CC=CC(Cl)=C1Cl,-2.1303847013
CC1=CC=C(Cl)C=C1N,-2.0718850743
CC(C)C1CCC(C)CC11OCC(CO)O1,-2.2793855347
CC(C)(C1=CC=C(OS(=O)(=O)C2=CC=CC(=C2)N=NC2=C3C([O-])=CC(=CC3=CC=C2N)S([O-])(=O)=O)C=C1)C1=CC=C(OS(=O)(=O)C2=CC=CC(=C2)N=NC2=C3C([O-])=CC(=CC3=CC=C2N)S([O-])(=O)=O)C=C1,-2.9562873167
CCOC(=O)CC1=CC=CC=C1,-2.1362024863
[O-][N+]#N,-1.5643997258000002
CC1=CC(NC2=CC(=C(N)C3=C2C(=O)C2=CC=CC=C2C3=O)S([O-])(=O)=O)=CC(=C1C)S(=O)(=O)NCCO,-2.6748435421
CCCCC1=NC(Cl)=C(N1)C=O,-2.1991273723
CCC=CCCOC(C)=O,-2.111500803
CCCCN1C(=O)C=C(C)C(C#N)=C1O,-2.2729907436000003
CCCC1=CC=C(O)C(OC)=C1,-2.1792905928
ClCC(Cl)C=C,-2.0555103791
CCCCCCCCN1CCCC1=O,-2.2577490108
CCC(C)CC(CC)=NO,-2.1307281267
C[N+](C)=C1OCCC1(C1=CC=CC=C1)C1=CC=CC=C1,-2.5265751338
FC(F)(F)C(Br)=C,-2.2385851258
COC1=CC=C(CC(C)C=O)C=C1,-2.24666187
CC(C)(C)CC(C)(C)NC(=O)C=C,-2.2588292445
FCC(F)(F)F,-2.0087278867
CC1=CC(N)=C(C=C1Cl)S([O-])(=O)=O,-2.3456971252
CCOC(=O)C1OC1(C)C1=CC=CC=C1,-2.3143750058
CCC(=O)NC1=CC=CC(NC2=CC(=C(N)C3=C2C(=O)C2=CC=CC=C2C3=O)S([O-])(=O)=O)=C1,-2.6879470025
NC1=CC=C(Cl)C=C1C(F)(F)F,-2.2934813757
CC(C)(C)C1=CC=CC=C1O,-2.1899589144
CC(CCCC(C)(C)O)C=C,-2.2212072407
CC(CC1=CC=C2OCOC2=C1)C=O,-2.3134381403
CCC(C)Cl,-2.0012638712
CC1CCOC(C1)C=C(C)C,-2.2244457918
CCCCC(CC)CO,-2.1604718659
CCC(C)=CCCC(C)=O,-2.1925860364
CC1=CC(O)=CC=C1N=NC1=CC=C(NC2=CC=C(C=C2[N+]([O-])=O)S([O-])(=O)=O)C=C1,-2.6993635863
[O-]C(=O)C1=CC=C(O1)C([O-])=O,-2.2396237358
[O-]C(=O)C1=CC=CC(Cl)=C1Cl,-2.3316729189
CC1=CC(=C(N)C=C1Cl)S([O-])(=O)=O,-2.4061778726
CC(=O)CC(=O)NC1=CC=CC=C1Cl,-2.4065360765
CC(=O)OC1=CC=C(Br)C=C1,-2.4166041571
NC1=CC=CC2=CC=CC(N)=C12,-2.3071228572
C=CC=C,-1.8668457003
[O-][N+](=O)C1=CC(=CC=C1C#N)C(F)(F)F,-2.4707735629
[O-][N+]([O-])=C1C=C(C(=O)C(C1=O)=[N+]([O-])[O-])[N+]([O-])=O,-2.8083913688
CCCCC(CC)C=O,-2.2628407967
CC(=O)CC(=O)NC1=CC=C2NC(=O)NC2=C1,-2.522680786
NC1=CC=C2NC(=O)NC2=C1,-2.3347829023
CCCCC1OC(C)CC(C)(C)O1,-2.4532973596
CC(C)C(=O)C1=CC=CC=C1,-2.35661526
NC1=CC(=CC(C([O-])=O)=C1O)[N+]([O-])=O,-2.4907790333
CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,-2.8923562141000003
CNS(=O)(=O)C1=CC(OC)=C(N)C=C1C,-2.5769433589
CC(C)(C)C1=CC=C(O)C=C1,-2.3914008137
ClCC(Cl)C(Cl)=C,-2.4244542069
CCOC(=O)C(C)CC,-2.3364163689
CC(C)(C)C1CCC(=O)CC1,-2.4173816076
NC1=CC=C(Cl)C(Cl)=C1,-2.4461379538
CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,-2.8821848864
COC1=CC=C(C)C=C1,-2.3395421013
C(CNC1=CC=CC2=CC=CC=C12)C[NH+]1CCOCC1,-2.702803349
OC1=CC=CC=C1C1=CC=CC=C1,-2.5067117536000003
CCC(C)(C)C1=CC=CC=C1O,-2.4912242204
CO[Si](CCCCCC[Si](OC)(OC)OC)(OC)OC,-2.7929479843
CC(CCC=C(C)C)C=O,-2.4478585415
CCCCCCCCCCCC(=O)N(C)CC([O-])=O,-2.7346414392
CC(C)COC(=O)C(C)Cl,-2.5175442498
CC(C=O)=CC1=CC=CC=C1,-2.4747186153
CC(C)=CC1CC(=C)CCO1,-2.5104223592
CCCC(C)C(=O)OCC,-2.4896905423
CC(=C)C(=O)OC(C)(C)C,-2.4863755076
CCCCOC=C,-2.3379408202
CC1(C)CCCC(C)(O1)C=C,-2.5359872782
CC1=NC2=CC=C(C=C2C1(C)C)C([O-])=O,-2.6625890537
CC1CCCCC1OC(C)=O,-2.5502978569
[O-][N+](=O)C1=CC=CC=C1Cl,-2.5639664909
BrC1=CC=CC=C1,-2.568561457
CC1=CC=C(C=C1)[N+]([O-])=O,-2.5149437885
COC1=CC(CC=C)=CC=C1OC(C)=O,-2.7015911491000004
CC=C(C)C,-2.2331509446
OCC1COC(CN2C=NC=N2)(O1)C1=CC=C(Cl)C=C1Cl,-2.9059550684
CCCCOC(=O)C(C)=C,-2.5443674546
COC1=CC=C(CCC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C=C2O)C=C1O,-3.1851035311
CC(CCO)CC(C)(C)C,-2.5570799155
[O-]C1=CC(Cl)=CC=C1[N+]([O-])=O,-2.6373771386
ClC1=CC=CC=C1,-2.4493202347
CCOC(=O)N1C(=O)C2=CC=CC=C2C1=O,-2.7387726333
CC(CCO)CCC1=CC=CC=C1,-2.6600258381
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,-2.9677471262
FC1=CC=C(C=C1)C(N1CC[NH2+]CC1)C1=CC=C(F)C=C1,-2.8786010762
CC1=CC=C(NCCO)C(=C1)[N+]([O-])=O,-2.7474051676
C=COC1CCCCC1,-2.5825419737
C=COCCCCOC=C,-2.6477435098
NC1=CC2=C(O)C=C(C=C2C=C1)S([O-])(=O)=O,-2.8833112394
[O-]S(=O)(=O)C1=CC=C2N=C(NC2=C1)C1=CC=CC=C1,-2.9611061362
COC1=CC=C2CCCCC2=C1,-2.7477385243
NC1=CC=CC2=C(N)C=CC=C12,-2.7678536958
CC(O)CCC1CCCCC1,-2.7673615716000004
CCCCOCOCCCC,-2.8068769998
CCCCCCCCCCCCCCCC[N+](C)(C)C,-3.1249455224
CC1(C)COC(=O)C2CC=CCC2C(=O)OC1,-3.0041810563
CC(C)C1CCC(C)CC1O,-2.8302608531
COC(=O)C1C(C)=CCCC1(C)C,-2.9085159963
CC(C)(C)C#C,-2.6135564252
CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC,-3.3750249603
CC(C)C(=O)OCCOC1=CC=CC=C1,-3.0263435366
CC1=C(N2C(SC1)C([NH3+])C2=O)C([O-])=O,-3.0453554133
CC1=CC=C(C(N)=O)C(O)=C1,-2.9170001587
ClC1=CC=C2CC(=O)NC2=C1,-2.9689885527
CC(CC1=CC=CC=C1)(C=C)C#N,-3.0006167172
CCCCC(CC)C(=O)OC,-2.9898040042000003
C1CCC=CC1,-2.7104664382
OCCN1C(=O)NC2=CC=CC=C2C1=O,-3.1128936428
CCCCCCCC1CCC(=O)O1,-3.0668187599000003
CCCC=C,-2.6756730859
CCCCC(CC)COCC1CO1,-3.1148651615
O=P12OB(O1)O2,-2.8690757364
CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,-3.3623020198
[O-]S(=O)(=O)C1=CC(NC2=NC(NC3=CC=CC=C3)=NC(NC3=CC=CC=C3)=N2)=CC=C1C=CC1=CC=C(NC2=NC(NC3=CC=CC=C3)=NC(NC3=CC=CC=C3)=N2)C=C1S([O-])(=O)=O,-3.8255874528
[NH3+]CCCCCCCCCCCC([O-])=O,-3.1963980912
CC(C)CC1CC(C)CCO1,-3.0799294807
C1CN(CCO1)SSN1CCOCC1,-3.2596343038
FC1=CC(Br)=CC(F)=C1F,-3.2102979357
S=C(SN1CCOCC1)N1CCOCC1,-3.2913006621
CCC(=O)N(C1CC[NH+](CC2=CC=CC=C2)CC1)C1=CC=CC=C1,-3.4150433898
CC1=CC(C)=C(O)C(=C1)C(C)(C)C,-3.1719091991000004
CC1=CC=CC2=C1NC(=S)N2,-3.13627918
CCCCCCCCCCC=O,-3.1520232011
FC(F)(F)C1=CC=C(Cl)C(Cl)=C1,-3.2679824907
CC(O)COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCC(C)O)C=C1,-3.499700952
CCC(C)Br,-3.1114780979
CC(C)COC(=O)CC1=CC=CC=C1,-3.2710471955
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C#CCO,-3.526033775
CC1=CC=C(Cl)C=C1,-3.1023856768
C=CC1CC2CC1C=C2,-3.0798864018
CC(C)CCC(C)(O)C#CC(C)(O)CCC(C)C,-3.4375252922
NC1=CC(=CC=C1)S(=O)(=O)C1=CC(N)=CC=C1,-3.5118956043000003
CCOC(=O)C1=C(C)C=CCC1(C)C,-3.411619706
[O-][N+](=O)C1=CC=CC(C#N)=C1C#N,-2.9373448418
ClCCN1C(=O)NC2=CC=CC=C2C1=O,-3.5747994393
CC1(C)CCC=C(C1)C(=O)CCC=C,-3.5342474855000003
CCCCC(CC)COCCOCCOC(=O)C=C,-3.9942741056
CCOC(=C)C1C(C)(C)CC(=O)CC1(C)C,-3.6433442829
C[N+](C)=CCC(O)CC(N)=O,0.5931295033
[O-][N+](=O)C1=CC(Cl)=CC(Cl)=C1,-3.5843334863
SC1CCCCC1,-3.3672139557
CC1=CC=CC(C)=C1NC(=O)CN1CC[NH2+]CC1,0.4432827885
NS(=O)(=O)C1=CC=C(Cl)S1,-3.2959363681
CC(C)N(C(=O)CO)C1=CC=C(F)C=C1,-1.1786398993
CCCCCCC(=O)OCC=C,-3.5976237668
CCCCCCCC1=CC=C(O)C=C1,-3.6597017052
CCCCCCCCCC1=CC=C(OCC([O-])=O)C=C1,-3.8425967597
CCCCCCCCCC(C)(C)SSC1=NNC(=S)S1,-3.9885639112
CC(O)C(C)C=CC1CC=C(C)C1(C)C,-3.7860287034
NNC(=O)C([NH3+])CO,0.5104628122
CC(C)(C1=CC=C(O)C(CC=C)=C1)C1=CC=C(O)C(CC=C)=C1,-3.9963835519
CC(C)CC1(C)OCC(CO)O1,-0.7059803773000001
FS(F)(F)(F)(F)F,-3.6731547352
CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C,-4.0572475801
C([NH+]1CCC(CC1)NC1=CC=CC=C1)C1=CC=CC=C1,-3.9542229462
[O-]C(=O)C(CCBr)(C1=CC=CC=C1)C1=CC=CC=C1,-4.0694912575
CC12CCC3C(C=CC4=CC(=O)CCC34C)C1CCC21CCC(=O)O1,-4.1007061575
CCCCCCCCC=CCCCCCCCCNC(=O)CC(C([O-])=O)S([O-])(=O)=O,-0.0195157831
