SMILES,logS
CC1=C(CC([O-])=O)C(=O)NC(=O)N1,-2.309
O=C1NC(=O)C2=C(N1)[N-]C(=O)C=N2,-3.335
[O-]C(=O)CC1=CNC(=O)NC1=O,-1.626
CCCCCCCCNC(=O)C(C)O,-2.283
CCN(CC)S(=O)N(CC)CC,-1.284
CC(C)C([NH2+]CCC#N)C([O-])=O,-1.121
CCC(C)C([NH2+]CCC#N)C([O-])=O,-0.984
CC(N(CCC#N)CCC#N)C([O-])=O,-0.174
CCO[P+](O)(OCC)SCCSCC,-2.111
CCO[P+](S)(OCC)SCSC(C)(C)C,-4.284
[O-][N+](=O)OCCCCO[N+]([O-])=O,-1.678
CCCCO[P+](O)(OCCCC)OCCCC,-2.846
CC(CCO[N+]([O-])=O)O[N+]([O-])=O,-1.659
[NH3+]CC(=O)NCC(=O)NCC([O-])=O,-0.534
CC(CC(C)O[N+]([O-])=O)O[N+]([O-])=O,-2.216
[O-][N+](=O)OCCCCCO[N+]([O-])=O,-2.188
CC(C)CC(N(CCC#N)CCC#N)C([O-])=O,-1.143
CC(CCC(C)O[N+]([O-])=O)O[N+]([O-])=O,-2.675
CSCCC(N(CCC#N)CCC#N)C([O-])=O,-1.326
CC(O)C(O)C(O)C(O)C=NNC(N)=O,-0.695
CCc1nc2N=CNC(=O)c2nc1CC,-1.912
[NH3+]C(CSCCSCC([NH3+])C([O-])=O)C([O-])=O,-2.846
[NH3+]C(CSCCCSCC([NH3+])C([O-])=O)C([O-])=O,-2.494
[NH3+]C(CSCCCCSCC([NH3+])C([O-])=O)C([O-])=O,-3.624
NC(=O)NCC(=O)NCC(=O)NCC([O-])=O,-1.349
[NH3+]C(CSCCCCCSCC([NH3+])C([O-])=O)C([O-])=O,-2.909
[NH3+]C(CSCCCCCCSCC([NH3+])C([O-])=O)C([O-])=O,-2.768
NC1=C2[N-]C(=O)N=C2NC(=O)N1,-3.456
CCc1nc2ncnc(N)c2nc1CC,-2.931
CC(C)CC(NC(=O)C(C)NC(=O)C[NH3+])C(=O)NC(C(C)C)C([O-])=O,-2.127
COc1cc2nccnc2c(N)c1OC,-1.71
CCCCCCOC(=O)C(C)O,-1.137
CCCCCCCCOC(=O)C(C)O,-1.273
CCCCC(NC(C)=O)C([O-])=O,-0.68
CCC(C)C(NC(C)=O)C([O-])=O,-0.685
CC(O[N+]([O-])=O)C(C)O[N+]([O-])=O,-1.888
NC(=[NH2+])NCCCC([NH3+])C([O-])=O,0.054
CCCCC(NC(N)=O)C([O-])=O,-2.159
CSCCC(NC(C)=O)C([O-])=O,0.032
ClCCS(=O)CCS(=O)CCCl,-2.04
CC(SSC(C)C([O-])=O)C([O-])=O,-0.615
CC(C)CC(NC(=O)C[NH3+])C([O-])=O,-0.431
CCC(SC(CC)C([O-])=O)C([O-])=O,-0.705
CC(SCSC(C)C([O-])=O)C([O-])=O,-1.823
CSC(CCC(SC)C([O-])=O)C([O-])=O,-2.891
CC(C)C([NH3+])C(=O)NC(C(C)C)C([O-])=O,-0.404
[NH3+]C(CSCC([NH3+])C([O-])=O)C([O-])=O,-2.555
CC(C)CC([NH3+])C(=O)NC(C(C)C)C([O-])=O,-0.173
CC(=O)NC(CCC([O-])=O)C([O-])=O,-0.711
NC(=O)NN=CC(O)C(O)C(O)CO,0.016
CCSC(=S)OC(CC([O-])=O)C([O-])=O,-1.286
CCOC(=S)SC(CC(N)=O)C([O-])=O,-1.699
CCOC(=S)SC(CC([O-])=O)C([O-])=O,-1.186
CC(CC(C)(C([O-])=O)C([O-])=O)C([O-])=O,-0.102
CCSC(CCC(SCC)C([O-])=O)C([O-])=O,-1.357
CC(C)CC([NH3+])C(=O)NC(CC(C)C)C([O-])=O,-0.687
[NH3+]C(CCSSCCC([NH3+])C([O-])=O)C([O-])=O,-3.124
[O-]C(=O)C(CCC(SCC=C)C([O-])=O)SCC=C,-2.2
CC(C)CC([NH3+])C(=O)NCC(=O)NCC([O-])=O,0.309
CC(C)CC(Br)C(=O)NC(C)C(=O)NC(C)C([O-])=O,-1.43
CC(C)CC(NC(=O)CNC(=O)C[NH3+])C([O-])=O,-0.111
COC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O,-1.816
CCCCCCCCCNC(=O)c1cccnc1,-3.14
CCCCCCCCOCC(O)CO,-1.921
NNC(=O)c1ccc(s1)[N+]([O-])=O,-1.971
O=C(Nc1ncccn1)c1cnccn1,-0.304
CCCCCCNC(=O)C(C)O,-0.949
NS(=O)(=O)c1nc2ccccc2s1,-2.627
[O-]C(=S)CCCCCCC([O-])=S,-2.235
CCCCO[P+](O)(CCCC)CCCC,-1.717
CCCC(=O)NNC(=O)CCC,-0.996
CCC(=O)NCCNC(=O)CC,0.375
CCN(CC)S(=O)(=O)N(CC)CC,-1.143
CCCCCCCCCCNC(=O)C(C)O,-3.361
CCCCCCCCCCOC(=O)C(C)O,-3.061
NC(=O)NCCCCCC([O-])=O,-2.159
[O-]C(=S)CCCCCCCC([O-])=S,-2.389
CC(C)C(CC=C)C(=O)NC(N)=O,-2.747
[O-]C(=S)CCCCCCCCC([O-])=S,-3.069
CCOC(=O)CCCC(=O)OCC,-1.329
OCCNC(=O)C(=O)NCCO,-0.112
[O-]C(=O)CCSSCCC([O-])=O,-0.19
[O-]C(=O)CN(CCC#N)CCC#N,0.46
CCCC(=O)NCCNC(=O)CCC,-0.622
COC(=O)C(C#N)C(=O)CC(C)C,-2.725
CCCCC(=O)NNC(=O)CCCC,-2.156
CCOC(=O)CCCCC(=O)OCC,-1.68
CCOC(=O)CNC(C)=CC(C)=O,-0.586
CC1(C)NC(=O)N(Cc2ccccc2)C1=O,-1.795
NC(=O)NCC(=O)NCC([O-])=O,-0.897
[O-]C(=O)CNC(=S)SCC([O-])=O,-1.297
CCCCC(=O)NCCNC(=O)CCCC,-1.815
CCOC(=O)CCCCCCC(=O)OCC,-2.53
COC(=O)CCCCCCCCC(=O)OC,-3.283
CCCCOC(=O)[N-]S(N)(=O)=O,-1.038
CCC(CO[N+]([O-])=O)O[N+]([O-])=O,-1.888
CCCCCCCCOC(=O)C(C)OC(C)=O,-3.388
COc1ccc2c(c1)[nH]c1c(C)nccc21,-4.48
CCCCCC(=O)NCCNC(=O)CCCCC,-3.108
CCOC(=O)CCCCCCCCC(=O)OCC,-3.509
CCC(CC)COC(=O)[N-]S(N)(=O)=O,-1.749
CC(C=NNC(N)=O)=NNC(N)=O,-1.948
OCCNC(=O)CCCCC(=O)NCCO,0.412
CCCCS(=O)(=O)[N-]S(=O)(=O)CCCC,-0.756
ClCCS(=O)(=O)CCS(=O)(=O)CCCl,-1.449
CCCCC(CC)COC(=O)[N-]S(N)(=O)=O,-2.402
CC(O)C(=O)NCCCCCCNC(=O)C(C)O,-0.7
O[P+]12OCC(CO1)(CO2)[N+]([O-])=O,-0.813
COP(=S)(OC)SSP(=S)(OC)OC,-4.397
[O-]C(=O)CSC(SCC([O-])=O)SCC([O-])=O,-1.419
CCCCCCS(=O)(=O)[N-]S(=O)(=O)CCCCCC,-2.195
CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O,-2.097
OCCOC(=O)NCCCCCCNC(=O)OCCO,-0.922
CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC,-4.569
CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,-1.945
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-5.064
CCCCCCCCS(=O)(=O)[N-]S(=O)(=O)CCCCCCCC,-2.915
CCOC(=O)CC(S[P+](O)(OC)OC)C(=O)OCC,-3.336
CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-1.569
OCCCCOC(=O)NCCCCCCNC(=O)OCCCCO,-1.929
CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC,-2.974
[O-]C(=O)CSSSSCC([O-])=O,-1.449
NC1=NC2=C(N=CC(=O)[N-]2)C(=O)N1,-4.554
CC1=NC2=C([N-]C1=O)N=CNC2=O,-2.154
CC1(C)OC(=O)c2cc(ccc12)[N+]([O-])=O,-3.052
Oc1ccc(cc1)N=Nc1cc(ccc1Cl)C([O-])=O,-4.079
CC(=NNC(=O)c1nccs1)C([O-])=O,-1.929
O=C1NC2=C([N-]C1=O)N=CNC2=O,-3.687
O=C1NC(=O)C2=C(N1)N=CC(=O)[N-]2,-3.125
Oc1cc2ccccc2cc1C1=[NH+]CCN1,-3.302
N#CC(=N[N-]c1ccccc1)C#N,-0.357
Oc1ccc(cc1)N=Nc1cccc(c1)C([O-])=O,-3.848
Oc1ccc(cc1)N=Nc1ccccc1C([O-])=O,-3.329
CCCCCCCCN(C)N=Nc1ccc(cc1)C([O-])=O,-3.766
Oc1ccc(cc1)N=Nc1ccc(Cl)cc1C([O-])=O,-3.855
CCc1nc2[N-]C(=O)N=Cc2nc1CC,-2.264
CC(=NNC(=O)c1ccncc1)C([O-])=O,-3.314
CN1C(=O)NC2=C1NC(=O)NC2=O,-3.938
COc1cc(N)c2COC(=O)c2c1OC,-2.077
FC(F)(F)C(=O)c1ccccc1,-1.155
Cc1ccc2c(ccc([O-])c2n1)[N+]([O-])=O,-3.96
CC(C)c1cc(C(=O)CCl)c(C)cc1O,-2.577
CCOc1nc(OCC)nc(OCC)n1,-1.484
CCCCCCCCCCNC(=O)c1cccnc1,-3.077
Oc1c([O-])c(Cl)c(Cl)c(Cl)c1Cl,-3.546
COc1ccc([N+]([O-])=O)c2ccccc12,-4.357
[O-][N+](=O)OCCCCCCCO[N+]([O-])=O,-3.397
[O-][N+](=O)c1ccc-2c(Cc3ccccc-23)c1,-4.723
[O-][N+](=O)OCCCCCCCCO[N+]([O-])=O,-4.143
CC1=CN(Cc2ccccc2)C(=O)NC1=O,-2.256
CNC(=O)Oc1cc(C)c(SC)c(C)c1,-3.921
O=C1NC(=O)C2=C(N1)NC(=O)C(=O)[N-]2,-4.057
[O-]C(=O)c1ccc([N+]([O-])=O)c2cccnc12,-3.164
CO[P+]([S-])(OC)Oc1ccc(c(C)c1)[N+]([O-])=O,-4.297
CO[P+](O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-4.522
CCOC(=O)N1CC(C)N(CC1C)C(N)=O,-0.554
O[P+](Oc1ccccc1)(Oc1ccccc1)Oc1ccc(cc1)[N+]([O-])=O,-4.959
Oc1c2OC(=O)C=Cc2cc2ccoc12,-3.216
BrC1C(OC(=O)C1=O)c1ccc(Br)cc1,-3.047
Oc1ccc(C=C2SC(=S)[N-]C2=O)cc1O,-3.343
O=C(N1CCCCCC1=O)c1ccccc1,-2.167
[O-]C(=O)c1ccccc1[N+]([O-])=O,-1.474
COC(=O)c1ccc(cc1)C([O-])=O,-2.968
[O-][N+](=O)OCCCCCCO[N+]([O-])=O,-2.774
COC(=O)c1ccc(cc1)[N+]([O-])=O,-3.035
CC=CCC1(C)C(=O)NC(=O)N(C)C1=O,-1.545
CCO[P+](O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,-2.059
NNC(=O)c1ccc2OCOc2c1,-0.602
CC1OC(=O)c2cc(ccc12)[N+]([O-])=O,-2.616
NC1=NC2=C([N-]C(=O)C=N2)C(=O)N1,-3.855
[NH3+]C(Cc1n[nH]c2ccccc12)C([O-])=O,-1.407
CCN(CC)c1ccc2C(C)=CC(=O)Oc2c1,-4.001
Nc1ccc(c2ncccc12)S([O-])(=O)=O,-2.707
Nc1c(ccc2ncccc12)S([O-])(=O)=O,-2.5
COc1ccc(Cl)c(OC)c1O,-1.562
NC(=O)COC(=O)c1ccccc1,-1.641
Cc1ccc2ccccc2c1[N+]([O-])=O,-4.272
CCC1(CCO)C(=O)NC(=S)NC1=O,-1.473
COc1c2C=CC(=O)Oc2cc2occc12,-3.6
Nc1ccc(cc1)S(=O)(=O)N=C1CC=CN1,-1.694
CC1=CC(=O)N(O)c2ccc3ccccc3c12,-4.001
CCNC(=O)COC(=O)c1ccccc1,-2.237
[O-]c1cc(ccc1[N+]([O-])=O)-c1ccccc1,-3.856
CCN(CC)C(=O)SCc1ccc(Cl)cc1,-3.934
CCN(CC)C(=O)COC(=O)c1ccccc1,-2.071
[O-]C(=O)CSC(=S)OCc1ccccc1,-2.684
[O-]c1ccccc1S(=O)(=O)c1ccccc1[O-],-3.319
CCCCCCCCC(CO[N+]([O-])=O)O[N+]([O-])=O,-5.723
ON(C(=O)c1ccccc1)c1cccc2ccccc12,-3.307
CCCC1(CCC)C(=O)NC(=O)NC1=O,-2.528
CC1=Nc2ccc(cc2C(=O)N1)[N+]([O-])=O,-2.215
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,-3.486
CCC1OC(=O)c2cc(ccc12)[N+]([O-])=O,-2.55
NC(=O)CNC(=O)CNC(=O)OCc1ccccc1,-2.352
CCC(=O)C(CCCCCCOc1ccc(OC)cc1Cl)C(=O)CC,-5.266
CC1(C(=O)NC(=O)NC1=O)c1ccccc1,-2.458
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,-2.119
CCOc1ccc(NC(C)=O)c2cccnc12,-1.517
CC(=O)c1c(C)ncc(C([O-])=O)c1C([O-])=O,-1.345
CC(CCC([O-])=O)=NNC(=O)c1nccs1,-1.728
CCc1nc2[N-]C(=O)NC(=O)c2nc1CC,-2.384
CC(C)C1=C(C)N(C)N(C1=O)c1ccccc1,-1.908
[O-][N+](=O)c1ccc2ccccc2c1,-3.824
CC(=NO)C(=NO)c1ccccc1,-2.297
Cc1ccccc1OCC(O)CO,-1.19
OCCOc1cccc(OCCO)c1,-1.018
[O-]C(=O)c1ccc(Br)c(c1)[N+]([O-])=O,-2.966
CC(=O)CC(C)=NCCN=C(C)CC(C)=O,-2.825
ONC(=O)c1ccc(cc1)[N+]([O-])=O,-1.939
CCC(C)c1ccccc1OC(=O)NC,-2.531
CN(O)C(=O)c1ccc(cc1)[N+]([O-])=O,-2.869
COc1ccc(C=CC(=O)c2ccccc2O)cc1,-5.699
CONC(=O)c1ccc(cc1)[N+]([O-])=O,-2.283
Cc1cc(Oc2nc(C)cc(C)n2)nn1C,-1.515
NC(=O)CNC(=O)OCc1ccccc1,-1.879
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,-5.094
CC12CCC3(O)C(CCC4=CC(=O)CCC34C)C1CCC2=O,-2.68
CC(CCC([O-])=O)=NNC(=O)c1ccncc1,-1.592
CC(=O)Nc1ccc(Cl)cc1C,-2.31
[O-]C(=O)c1ccc(NC(=O)c2cccnc2)cc1,-3.081
O=C(NC(=O)c1cccnc1)Nc1ccccc1,-3.383
CCCCC1(CC=C)C(=O)NC(=O)NC1=O,-2.172
CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,-2.313
CC(C)CC1(CCO)C(=O)NC(=S)NC1=O,-2.622
CCC1(CC(C)=O)C(=O)NC(=O)NC1=O,-0.766
CCCOc1ccc(cc1N)[N+]([O-])=O,-3.159
O=S(=O)(C1CCCCC1)C1CCCCC1,-2.061
CCCC1(CCO)C(=O)NC(=S)NC1=O,-1.605
COc1ccc2cc(CCC(C)=O)ccc2c1,-1.455
CC(C)(NC(=O)c1ccccc1)C([O-])=O,-0.762
[O-]C(=O)c1ccc(F)c(c1)[N+]([O-])=O,-1.579
COc1cc(C#N)c2COC(=O)c2c1OC,-3.484
COc1ccc(cc1C([O-])=O)C([O-])=O,-3.112
COc1cc(ccc1C([O-])=O)C([O-])=O,-1.987
[O-]C(=O)C(=O)C(c1ccccc1)c1ccccc1,-2.334
[O-]C(=O)CCC(=O)c1cccc2ccccc12,-3.481
[O-]C(=O)COc1ccccc1[N+]([O-])=O,-2.014
Nc1ccc(cc1)S(=O)(=O)c1ccc(Cl)cc1,-4.127
Oc1ccc(cc1)C(=O)c1ccccc1C([O-])=O,-2.731
CC(=O)NC(=O)COC(=O)c1ccccc1,-2.401
NC(=O)[N-]S(=O)(=O)c1ccc(N)cc1,-1.966
CCOC(=O)C(C)(C)NC(=O)c1ccccc1,-1.185
CCOC(=O)Oc1ccc(NC(C)=O)cc1,-2.668
CC1([NH2+]CCc2cc(O)c(O)cc12)C([O-])=O,-0.745
CCC(C)(N1C(=O)c2ccccc2C1=O)C([O-])=O,-1.914
ON(C(=O)c1ccccc1I)c1ccccc1,-3.53
NS(=O)(=O)c1ccc(cc1)S(N)(=O)=O,-2.528
COc1ccc(cc1)C(O)C(O)c1ccccc1,-1.388
CC(=O)NC(COC(=O)c1ccccc1)C([O-])=O,-3.222
[NH3+]C(Cc1ccc(O)cc1)C(=O)NCC([O-])=O,-1.096
COc1ccc(CC2NC(=O)N(C)C2=O)cc1,-0.893
[O-]C(=O)C(Oc1ccccc1Cl)Oc1ccccc1Cl,-2.832
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+]([O-])=O,-5.906
CCOC(=O)N1CCN(CC1)C(=O)OCC,-0.729
CCNC(=S)N1CCN(CC1)C(=O)OCC,-1.788
CNC(=S)NC1C(=O)NC(=O)[N-]C1=O,-0.46
CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc12)C([O-])=O,-3.741
CC(=O)[N-]S(=O)(=O)c1ccc(NC(=O)c2ccccc2C([O-])=O)cc1,-2.517
CCC1(CC)OC(=O)c2cc(ccc12)[N+]([O-])=O,-3.656
CCCCC(CCCC)(CCCC)C(=O)NO,-4.156
COC(=O)c1ccc(cc1)N(C)C,-3.049
COc1cccc(C([O-])=O)c1OC,-2.14
NS(=O)(=O)c1ccc(NO)cc1,-0.843
[O-]S(=O)(=O)c1ccc2oc3ccccc3c2c1,-0.466
ON(C(=O)c1ccccc1)c1ccccc1,-2.727
CC(=O)NC(Cc1ccccc1)C([O-])=O,-1.407
[O-]C(=O)c1ccc(C([O-])=O)c(c1)C([O-])=O,-0.397
CCOC(=O)C(Cc1ccccc1)NC(C)=O,-1.86
Cc1cc2cc3C(C)=CC(=O)Oc3c(C)c2o1,-5.275
CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccccc1,-3.332
Cc1ccc(cc1)S(=O)(=O)NC(CCC([O-])=O)C([O-])=O,-0.932
CCN(CC)C(=O)CN1C=C(Br)C(=O)C(Br)=C1,-2.312
CCN(CC)C(=O)CN1C=C(I)C(=O)C(I)=C1,-3.177
Oc1c(I)cc(c2cccnc12)S([O-])(=O)=O,-2.199
CCCCC(CC)CC(CC)(CC)C(=O)NO,-3.345
CCCCCCCCC(CC)(CC)C(=O)NO,-5.222
CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,-4.0
CCCCCCC(CCC)(CCC)C(=O)NO,-2.824
CCCCCCCCCCC(C)(C)C(=O)NO,-4.796
OCCOC(=O)c1ccccc1O,-1.157
COc1cc(ccc1O)C(=O)CO,-1.783
CCCCC1(CCO)C(=O)NC(=S)NC1=O,-2.169
OC1(CC([O-])=O)CC(=O)N(C1=O)c1ccccc1,-0.679
CCC(CC)(Cc1ccc(C)cc1)C(=O)NO,-3.346
CN(C)C(=O)c1cccc(c1)C(=O)N(C)C,0.487
OCC(NC(=O)c1ccccc1)C([O-])=O,-0.912
[O-]C(=O)c1ccccc1C(=O)c1ccc(Br)cc1,-3.006
[O-]S(=O)(=O)NC1=CNC(=O)NC1=O,-1.766
CCCC(CCC)(C(=O)NO)c1ccccc1,-2.886
Cc1cc(C)c(CC(C)(C)C(=O)NO)c(C)c1,-3.523
CN(CC([O-])=O)C(=S)SCc1ccccc1,-3.229
CCC1(CC)C(=O)N(C)N(C1=O)c1ccccc1,-2.693
COc1ccc(OC)c(c1)[N+]([O-])=O,-3.117
CCCOC(=O)c1ccccc1C(=O)OCCC,-3.819
CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,-8.559
CCCCCCCC[NH2+]CC(O)CO,-2.224
CCCCCCCCC[NH2+]CC(O)CO,-2.639
CCCCCCCCCC[NH2+]CC(O)CO,-3.109
C[NH2+]CC(O)c1ccc(O)c(O)c1,-0.962
CC(C)(NC(=O)c1ccccc1)C(N)=O,-1.615
CN(C)C(=O)c1ccccc1C(=O)N(C)C,0.508
CCOC(=O)c1ccccc1C(=O)c1ccccc1,-3.405
CC(C)CCC1(CCO)C(=O)NC(=S)NC1=O,-2.557
CCCCCC1(CCO)C(=O)NC(=S)NC1=O,-2.375
[O-]C(=O)CN1C(Cc2ccccc2)C(=O)NC1=O,-1.791
CN(C)C(=O)c1ccc(cc1)C(=O)N(C)C,0.266
CS(=O)(=O)[N-]c1ccc(cc1Oc1ccccc1)[N+]([O-])=O,-4.489
Nc1ccc(cc1)S(=O)(=O)[N-]c1nncs1,-2.868
COc1c(O)cc(Cl)c(Cl)c1Cl,-2.873
NC(=O)NC1(O)NC(=O)NC1(O)C([O-])=O,-0.367
CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O,-3.085
CCC(CC)CC1(CCO)C(=O)NC(=S)NC1=O,-3.143
Nc1ccc(cc1)S(=O)(=O)Nc1ccc(I)nc1,-1.811
CN1N(C(=O)C(NC(N)=O)=C1C)c1ccccc1,-1.522
CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2=O,-2.788
COc1cc(Cl)c(Cl)c(Cl)c1O,-3.658
CC(=O)C(Oc1ccccc1Cl)C([O-])=O,-2.102
ON=C1C(=O)C=Cc2ccccc12,-2.937
CC(=O)Nc1ccc2nc(sc2c1)S(N)(=O)=O,-3.159
CN1c2ccccc2C(O)(c2ccccc2)c2ccccc12,-3.903
OCCOC(=O)c1ccccc1C([O-])=O,-1.48
[O-]C(=O)CSC(CC([O-])=O)c1ccccc1,-1.545
COc1ccc(O)c(c1)C(=O)C=Cc1ccccc1,-6.001
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1C,-3.144
COC(=O)c1ccc(O)c(Br)c1,-3.165
CC(CCC([O-])=O)NC(=O)c1ccccc1,-1.644
[O-]C(=O)c1ccccc1C(=O)OCCOC(=O)c1ccccc1C([O-])=O,-2.825
CC(=O)Nc1ccc(C)cc1F,-1.74
CC(=O)Nc1ccc(F)cc1C,-1.359
COc1cc(c2COC(=O)c2c1OC)[N+]([O-])=O,-3.209
COC(=O)c1ccc(O)c(Cl)c1,-2.873
CC(=O)CC(C)=Nc1ccc(O)cc1,-3.585
OCCNC(=O)c1cc(O)ccc1O,-0.544
CCC1(CC)C(=O)N(N=C1OC(C)=O)c1ccccc1,-3.535
[O-]C(=O)CCC(=O)c1ccc2ccccc2c1,-3.851
COC(=O)c1cc(O)c(OC)c(O)c1,-1.598
Nc1ccc2c(O)cccc2c1S([O-])(=O)=O,-2.057
Oc1ccc(O)c(CC([O-])=O)c1,0.706
CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,-3.716
CN(C)c1cccc(c1)S([O-])(=O)=O,0.298
COc1c(cccc1C([O-])=O)C([O-])=O,-2.288
Nc1ccc2cccc(c2c1)S([O-])(=O)=O,-2.536
Nc1ccc2c(cccc2c1)S([O-])(=O)=O,-2.747
CC(=O)NC(Cc1ccc(O)cc1)C([O-])=O,0.009
NS(=O)(=O)c1cccc(c1)S(N)(=O)=O,-2.169
Cc1ccc(cc1)S(=O)(=O)Oc1ccccc1C,-3.942
[NH3+]CC(=O)NC(Cc1ccc(O)cc1)C([O-])=O,-0.731
COc1cc(NC(=O)c2cccnc2)c2ncccc2c1,-4.446
CC(=O)CC(C)=Nc1ccccc1O,-3.553
CCOc1ccc(cc1N)[N+]([O-])=O,-3.211
CCCCCOC(=O)c1ccc(O)cc1,-3.813
CCCCCCOC(=O)c1ccc(O)cc1,-3.949
NC(=O)c1cccc(c1)S(N)(=O)=O,-2.155
Nc1ccccc1C=Nc1ccccc1O,-3.638
CCCCCCCOC(=O)c1ccc(O)cc1,-4.073
COS(=O)(=O)c1ccc(cc1)C([O-])=O,-3.047
Nc1ccccc1C(=O)OCC=Cc1ccccc1,-6.042
[NH3+]C(C(=O)NCC([O-])=O)c1ccccc1,-1.413
CC(=O)CC(C)=Nc1ccc(cc1)N=C(C)CC(C)=O,-1.886
O=C1NC=Nc2nc(-c3ccccc3)c(nc12)-c1ccccc1,-3.177
[O-]C(=O)CN(C(=S)SCc1ccccc1)c1ccccc1,-3.921
CC(C)c1nnc([N-]S(=O)(=O)c2ccc(N)cc2)s1,-3.414
CCCc1nnc([N-]S(=O)(=O)c2ccc(N)cc2)s1,-3.308
COC(=O)C(Cc1ccccc1)NC(=O)C(CC([O-])=O)NC(=O)C(F)(F)F,-2.656
NC1=CC(=O)C(=O)c2ccccc12,-3.841
CCCCCCCCOC(=O)c1ccc(O)cc1,-4.222
O[P+](O)(CCC([O-])=O)c1ccccc1,-3.078
CC(=O)Nc1ccc-2c(Cc3ccccc-23)c1,-4.235
CC(=O)Nc1cc(Cl)ccc1[N+]([O-])=O,-0.985
[O-]C(=O)C(Cc1ccccc1)[NH2+]CCC#N,-1.492
COC(=O)c1ccc(O)c(I)c1,-3.314
CCOC(=O)c1ccc(O)c(Cl)c1,-3.223
CCOC(=O)c1ccc(O)c(I)c1,-3.492
CCCOC(=O)c1ccc(O)c(I)c1,-3.687
CCNC(=O)NC1=C(C)N(C)N(C1=O)c1ccccc1,-1.826
NC(=O)c1ccc(cc1)S(N)(=O)=O,-2.302
CCCCOC(=O)c1ccc(O)c(I)c1,-3.903
CC(C)Cc1nnc([N-]S(=O)(=O)c2ccc(N)cc2)s1,-3.823
Cc1ccc(cc1)C(=O)N(O)c1ccc(Cl)cc1,-4.418
ON(C(=O)c1ccc(Cl)cc1Cl)c1ccccc1,-3.672
O[P+](c1ccccc1)(c1ccc(cc1)C([O-])=O)c1ccc(cc1)C([O-])=O,-6.005
NS(=O)(=O)c1ccccc1C1=Nc2ccccc2C(=O)N1,-3.079
CC(C)=NNC(=O)NC1c2ccccc2Oc2ccccc12,-4.169
[NH3+]C1C(O)C(O)C(O)C(O)C1O,-1.408
[O-]C(=O)C=CC(=O)Nc1ccccc1,-2.723
O[P+](O)(c1ccccc1)c1ccc(cc1)C([O-])=O,-4.066
CC(=O)Nc1ccc(cc1)S(=O)(=O)[N-]c1nc(C)cs1,-4.151
Nc1ccc(cc1)S(=O)(=O)Nc1ncc2CCCCc2n1,-3.651
CN1C(=O)C(Cc2ccc(O)cc2)N(CC([O-])=O)C1=O,-0.045
CC(C)CC([NH3+])C(=O)NC(Cc1ccc(O)cc1)C([O-])=O,-1.575
C[NH+](C)CCNC(=O)NC1CCCCC1,-0.66
CC[NH+](CC)CC(C)OC(=O)c1ccc(N)cc1,-2.351
CC[NH+](CC)C(C)COC(=O)c1ccc(N)cc1,-2.384
CC(C)CC(NC(=O)C([NH3+])Cc1ccc(O)cc1)C([O-])=O,-2.069
CCCCNC(=O)NC1=C(C)N(C)N(C1=O)c1ccccc1,-1.629
NC(=O)SCC(=O)Nc1ccccc1,-1.323
[O-][n+]1onc(C(=O)c2ccco2)c1C(=O)c1ccco1,-3.847
OC(CC([O-])=O)(CC([O-])=O)C(=O)Nc1ccccc1,-0.484
CC1C2C(O)CCC(O)C2CCC1=O,-0.297
CC(C)C1CCC(=NO)C(C1)=NO,-2.39
CCC(C)(C)C1CCC(=NO)C(C1)=NO,-3.965
CC(C)(C)CC(C)(C)C1CCC(=NO)C(C1)=NO,-6.406
C[NH2+]C(Cc1ccc(O)c(O)c1)C([O-])=O,-1.022
ON(C(=O)c1cccc2ccccc12)c1ccccc1,-3.943
CC(=O)NC(CSc1ccc(Cl)c(Cl)c1)C([O-])=O,-2.885
[O-]C(=O)CCNC(=O)Nc1ccc(cc1)[N+]([O-])=O,-2.703
CC(=O)NC(CSc1c(Cl)cccc1Cl)C([O-])=O,-2.311
Oc1ccc(CC(N(CCC#N)CCC#N)C([O-])=O)cc1,-1.679
