SMILES,logS
Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,-4.43834302732556
CCOC(=O)c1c(C)[nH]c(CN(Cc2ccccc2)C(=O)c2ccccc2Cl)c1C,-4.916508120222826
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,-4.246287301944469
Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,-4.341823491162353
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,-3.8469561553909926
CCC(CC)NC(=O)c1ccc2ncsc2c1,-4.048517354047198
O=C1CNC(=O)N1CCCN1CCc2sccc2C1,-3.7372414589814364
CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,-3.7624010090764886
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,-3.900572043063362
COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,-4.2832448390249045
c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,-4.48637747494065
Cc1nn(C)cc1CNc1nc(-c2cnccn2)nc2sc3c(c12)CCCC3,-3.8884140626073807
CCOc1ccc(-c2csc(N)n2)cc1,-4.526767282977745
CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1,-5.270556841488188
CNc1ncc(-c2nc(C3(c4ccccc4)CC3)nn2C(C)(C)C)cn1,-4.960082091271204
N#Cc1ccc(OCCn2cccn2)cc1,-3.7286583678529266
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,-4.320048592848101
CC(C)CC(=O)Nc1cccnc1N(C)C,-3.8636899907339823
Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,-3.8382239026301983
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,-3.8388653772378984
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,-4.031088401629131
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,-4.093022261127892
COc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)cc1,-3.812928389962786
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccsc13)C2,-3.7609410146842905
Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,-3.700717384063443
c1ccc(-n2cc(CNc3ncccn3)cn2)cc1,-3.7862329140847577
Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,-5.546772382104731
O=C(NCCCn1ccnc1)N1CCC12CCC2,-3.7809760825333734
Cc1nccc(-c2ccc(-c3noc(CN4CCOCC4)n3)cc2)n1,-3.7424375276443453
COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,-4.015895640072464
O=C(NCc1nnc2c(O)nccn12)C1CCCC1,-3.795522802214824
CN(C)C(=O)COc1ccc(N)c(F)c1,-3.685320384862123
COc1ccc(Br)c(-c2nnc(N)o2)c1,-4.0375760659681745
CCCn1ccnc1CNc1nc2c(s1)c(C)nn2C,-3.9714888639692
Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,-3.8623279757131472
Cc1cn[nH]c1C1(C)CCN(Cc2cnn(C)c2)CC1,-3.9839137575710657
Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,-3.904350699329804
COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,-3.785002609424253
CCOC(=O)N1CCC(Nc2nc3ccccc3s2)CC1,-3.7929081958534954
CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,-3.8841243719558998
Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,-3.9310048239555058
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1,-4.574634686983379
Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,-3.9553886442989064
FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1,-5.492333960711005
CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,-4.078918850647312
Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)n1,-3.935429725955506
Cn1c(-c2ccccc2)cnc1NCc1ccccc1,-3.9777302018897176
Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,-3.762061024113514
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4ccc(N)nc4)cc(C)n3)CC1)CO2,-4.285950013389425
CCc1nnnn1Cc1noc2c1CCCC2,-4.001632074100153
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,-4.158682284451991
CCOc1ncccc1-c1cc(Cl)ccc1O,-4.041387467524866
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,-3.7661387826333472
Cc1cc(C(=O)N(C)C2CCC2)n2nccc2n1,-3.4293560285394653
CCCn1ncc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc21,-3.857095552711437
CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,-3.6857619260198837
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)nc2O)c1C)C1CCOCC1,-4.065999994861435
Cn1cc(NC(=O)c2ccccc2C(F)(F)F)cn1,-3.8538908617587615
CN(Cc1n[nH]c2c1CCCC2)c1nccnc1C#N,-4.116905658490466
COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,-4.338465257076488
COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,-3.9304893878539024
COc1ccc(OC)c(-c2cc(C(=O)N3CCCN(C(C)=O)CC3)no2)c1,-3.7962104502167904
Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,-3.8851402996291307
CC(C)CC(=O)NCC(=O)N1CCCC1,-3.5379899472814333
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,-3.8442631258670796
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,-5.567075631330678
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,-4.201494882441504
COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,-3.762516332470448
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,-4.029927280246721
O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2ccc3ccccc3c2O)CC1,-5.216229699439013
CN(C)C(=O)CN1CCN(C(=O)c2ccc3ccccc3c2O)CC1,-3.8908129896385293
NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,-3.7002189744973792
CN(CC(=O)Nc1cccc(F)c1)C(=O)c1cccc(C#N)c1,-3.7432333577012877
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,-4.62666467971518
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,-3.561796116212349
COC(=O)CC1=NN(c2ccc(OC)cc2)C(=O)/C1=C(/C)NCc1ccc(OC)cc1,-5.26888677635218
Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,-3.869530317548606
Cn1cc(C2CCN(CC(=O)N3CCc4sccc4C3)CC2)cn1,-3.7449174833493664
O=C(CCN1C(=O)CCC1=O)Nc1cccc2ncccc12,-3.8180769248594726
CCc1ccccc1NC(=O)Cn1nc(C)cc1C,-3.764883495705797
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1,-3.703447151408153
CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,-4.365734809252178
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,-3.897328972631899
Cc1nc(-c2ccccc2)ccc1C(=O)N1CCCS1(=O)=O,-3.605286790104255
Cc1cccnc1NC(=O)CCn1cnc2ccccc21,-3.765526050245877
CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,-4.301750921811586
CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1,-3.949156137871072
O=C1CCCN1c1ccc(CN2CCC(c3noc4cc(F)ccc34)CC2)cc1,-3.827079297177386
Brc1ccc(-c2nnc(Cn3cnc4ccccc43)o2)o1,-3.740540139323753
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,-3.8335932054729445
CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,-3.6346332847507337
COC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,-3.7895675449291693
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,-3.7948043547765695
COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,-3.6628856725563987
Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,-4.129907544304246
CCN1CCC(Nc2ncnc3c2cnn3C)CC1,-3.9040669523423768
CN(CC1CCCC1)C(=O)Nc1ccccc1N1CCOC1=O,-3.797441353994494
Cc1nccn1CCNC(=O)C(C)(C)C,-3.9026192051967294
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1,-4.538807325365304
CC(C)(C)c1csc(CCNC(=O)N2CCSCC2)n1,-3.6566855695505125
CS(=O)(=O)CCNc1ccc2ccc(F)cc2n1,-3.7004503161299707
COc1cccc(NC(=O)CNc2cccc(-c3ccnc(C)n3)c2)c1,-3.8392244545102927
O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(Cl)cc1,-4.894863999967223
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,-4.725640598340618
COc1cc(CNc2nnn[nH]2)cc(Br)c1OCc1ccc(Cl)cc1,-5.353910095477935
O=c1c(-c2ccc(F)cc2)c(-c2ccncc2)[nH]n1-c1ccc(Cl)cc1,-4.2249805348712615
CCNC(=O)N1CCC(c2nc(-c3ccccc3)no2)CC1,-3.7550933254725747
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,-5.256430933285328
Cn1ccnc1CCNC(=O)c1cccc2cccnc12,-3.8294137812458775
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,-3.814011540472135
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21,-3.7407849774521353
Nc1nc2ccccc2n1CCCc1ccccc1,-3.965680611162353
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1,-4.668653849502553
CC(=O)NC1(C(=O)N2CCCN(C3CC3)CC2)CCC(C)CC1,-3.7764321513494634
O=C(c1cccc(CNc2ccc3nccnc3n2)c1)N1CCCCC1,-3.7906575880572047
CC(C)CN(c1ncnc2c1cnn2C)C1CC1,-3.918899333837506
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,-4.951567397379892
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,-3.956757363328542
CCc1cc(NCc2cccc(OCCOC)c2)ncn1,-3.7671724909398994
Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1,-3.8537056952206377
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21,-3.793711011428046
CC(=O)N1CCN(C(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)CC1,-3.478140899952281
CCOC(=O)CNC(=O)c1ccc(O)cc1O,-3.8196220050842267
N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1,-3.778147079744692
N#Cc1cccnc1NCCc1cn2c(n1)CCCC2,-3.7075604286574273
CN(Cc1ccccc1)C(=O)c1ccc(-n2cccn2)nc1,-3.877059487776542
O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1,-3.802362104635373
Cc1sc2nc(CN3CCC(C)CC3)nc(N3CCN(c4cnccn4)CC3)c2c1C,-4.01794830958403
Cc1cc2cc(C(=O)N(C)CCC(=O)O)oc2cc1C,-3.76743754247436
Cc1ccncc1-c1ccc(-c2ccn[nH]2)cc1,-4.060697840729753
CN(CC1(O)CCCC1)c1ncccn1,-3.8034667543116445
CCNC(=O)C1CN(c2nc(C3CC3)nc3c2CCC3)C1,-3.803728654249992
Cc1cc(-c2nnc3ccc4ccccc4n23)n(C)n1,-4.187461346769313
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12,-4.128816663558723
CN(C)[C@@H]1CN(C(=O)c2cc3ccc(F)cc3[nH]2)C[C@H]1O,-3.722912483879438
Clc1ccc(NCc2ccoc2)nn1,-3.989836146470258
CCOCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,-3.8863014855086475
CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,-4.435145858236819
CN(C)C1(CNC(=O)N2CCCC(C)(C)CC2)CCOCC1,-3.7386093678671335
CCc1noc(CN2CCCN(C(C)=O)c3ccccc32)n1,-3.7338217654725745
Cn1ccc(CN2C(=O)c3ccccc3C2=O)cc1=O,-3.7291712649914923
Cc1nc(Cn2ncc3ccccc3c2=O)cs1,-3.7565826091946004
Cc1ncccc1CNc1nnc(C(C)(C)C)s1,-3.806892293139559
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,-3.8207073285927384
COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1,-4.231634499012062
Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1,-3.996002795853322
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,-4.570841998116504
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1,-5.450096261251949
CCOc1ccc(C(=O)Nc2cnn(C3CCOCC3)c2)cn1,-3.8996456456525936
Cc1nc(O)cc(C2CCN(c3cnccn3)CC2)n1,-3.7285659200360715
COc1ccc(-c2c(C)n[nH]c2C)cn1,-4.1404071973836
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,-3.880042453295599
O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,-5.348613637139531
Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,-4.750554773905713
CC(C)C[C@@H](C(N)=O)n1ccnc1-c1cccc2ccccc12,-3.9738164387453683
Cc1nc(Cl)cc(Nc2cnn(C(C)(C)C)c2)n1,-4.070553773739145
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1,-3.9262059235704116
CC(C)(C)CC(=O)N1CCC(OCCCN)CC1,-3.704321632354143
CC(C)NC(=O)Cn1nnnc1C(C)(C)C,-3.985770505145274
CCn1nc(Cc2ccc(OC)cc2)nc1Cc1sc(C)nc1C,-4.076284371514038
CCONC(=O)c1cncn1-c1ccc(F)cc1,-3.7149330628705948
O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCCc2ccccc21,-5.390352017783416
Cc1ccccc1OCCn1c(N)nc2ccccc21,-3.818417958501833
Cc1cccc(OC2CCN(CC(N)=O)CC2)c1,-3.4975050640357748
Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1,-4.054652188820366
COc1cc(F)ccc1-c1ncccc1NC(=O)C(C)C,-3.920174542875104
CCCN(C(=O)c1c(CC)noc1C)C1Cc2ccccc2C1,-3.9232531932628723
O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,-4.053366706439013
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,-3.937294948158752
CCc1ccc(-c2nccn2Cc2c(C)nn(CC)c2C)o1,-3.8670076604521353
COc1ccc(Nc2ncnc3sccc23)c(OC)c1,-3.8549329731067563
Cc1cccc(C(=O)NCC#Cc2ccccc2)n1,-3.92599868770057
CN(CCc1ccccn1)c1cnc2ccccc2n1,-3.7733020339519023
Cc1ccc(Cn2nc(C)c(C(N)=O)c2Cl)cc1,-4.033588462283551
O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12,-4.314451870472944
O=C1CN(C(=O)c2cccc(Oc3cccc(C(F)(F)F)c3)c2)CCN1,-3.9704219824625517
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,-3.9611320633871694
CC(C)CC(=O)N1CCC(Cc2cccc(-c3cncnc3)c2)(C(=O)NC(C)C)CC1,-3.4899744096670426
Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,-3.986767939985034
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,-3.8579684323728984
O=C(CSC1CCCC1)N1CCC(Cn2cccn2)CC1,-3.686389150395486
CN(C)C(=O)c1sc2nc(C3(C)CCN(c4ncccn4)CC3)ccc2c1N,-3.779709318506287
CSc1ccc(NC(=O)Cn2nc(C3CC3)ccc2=O)cc1,-4.822165325055923
Cc1ccc([C@@H]2N[C@@H](Cc3ccccc3)C(=O)N2C)o1,-3.7051702484665716
Cc1nc2cc(NC(=O)CCc3c(C)nc4c(c(C)nn4C)c3C)ccc2o1,-4.608374179498694
O=C(NCCc1ccc2c(c1)OCO2)N1CCc2sccc2C1,-3.860563487542724
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,-3.7188152783913244
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,-4.24046353474
Cc1ccc(C(=O)Nc2ccccc2-c2ccccc2)o1,-3.892757536624234
CN(CCN1CCOC1=O)C(=O)c1cc2cc(Br)ccc2o1,-3.857927813808417
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,-4.773663815245061
CC(=O)N1CCN(c2ncc(-c3cc(C)no3)c([C@H]3CCCO3)n2)CC1,-3.7169740789314196
CCSCc1nc(N)c2ccccc2n1,-3.8583336756854134
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)COc2ccccc2)CC1,-3.681190621317211
O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,-3.78198176457487
CC(C)C(=O)Nc1ncn(Cc2cccnc2)n1,-3.8100034670222906
Cc1csc(NC(=O)CCc2ccncc2)n1,-3.8123395298017035
CSc1cccc(-c2ccccc2-c2nnc(C)o2)c1,-3.83234898575204
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1,-4.531289776027343
Nc1ccc2[nH]c(CCc3ccccc3)nc2c1,-3.815880918975659
Cc1ccc2c(C(=O)N(C)C)cc(-c3cnc(C(C)C)nc3)nc2c1C,-5.156534194855917
COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1,-4.086811765251223
Fc1ccccc1CN1CCN(c2ncccn2)CC1,-3.876382130823639
CN(Cc1ccn(-c2ccccc2)n1)C(=O)c1ccc(O)nc1,-3.8916652265587226
O=C(c1noc2c1CCCC2)N1CCN(c2ncccn2)CC1,-3.7693177354658656
CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,-3.99957726232038
CC1(C)O[C@@](C)([C@H]2CC3(CCNCC3)CO2)CC[C@@H]1O,-3.823314584843869
CC1(C)CN(CC(=O)NCC#N)c2cccc(Cl)c21,-3.988207916625019
Cc1ccc(C(=O)NC2CCN(CC#N)CC2)cc1Br,-5.217010168559662
Cc1nc(-c2ccc(Cl)c(Cl)c2)n(CC(C)(C)O)n1,-3.8548699120937027
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1,-3.7633496206370167
CC(=O)Nc1cccc(OC(=O)N2CCOCC2)c1,-3.6682531574451205
Cc1cccnc1CNc1ccc(C#N)cc1F,-3.826319677172265
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,-3.949593441634983
Cn1cc(NC(=O)[C@@H]2CCCCN2C(=O)OC(C)(C)C)cn1,-3.661396731712206
O=C(Nc1ccc(F)cc1F)N1CCn2c1nc1ccccc12,-4.7120076370462725
O=C(Cn1c(-c2ccc(F)cc2)nc2ccccc21)N1CCOCC1,-3.7937194944403823
C[C@@H](CO)Nc1nc(C(F)(F)F)nc2[nH]cnc12,-3.814924820273167
CC(=O)N1CCN(C(=O)c2ccc(-c3ccc(F)cc3)cc2F)CC1,-3.6645663123081254
COCc1ccccc1CNc1ccc2cc(C#N)ccc2n1,-5.065324966669953
Cc1csc(CN(C)c2ccnc(N(C)C)n2)n1,-3.7597956597446927
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1,-3.809283405233971
Nc1nnc(-c2ccc3c(c2)OCCO3)o1,-3.9721818378123315
N#CCCCN1CCN(c2cc(C#N)ccn2)CC1,-3.791774683579746
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,-3.93674253196956
CC(C)Cn1cnc2c1c(=O)[nH]c(=O)n2CC(C)C,-3.679105657957913
CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21,-3.897841020371192
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1,-4.434405367585394
Cc1nn(C)c(C)c1NC(=O)CN1CCN(c2nccs2)CC1,-3.759257700753352
CCc1c(N)cnn1-c1ccccc1C,-3.7339436208589882
Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1,-4.154275767225297
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F,-3.9821739344402283
CNC(=O)CN(C)c1cccc(F)c1C#N,-3.8120994556780383
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,-4.44087328763545
CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,-4.2741998714826845
Cc1nc(Cl)cc(Nc2ccc3c(c2)N(C)C(=O)CO3)n1,-4.006369855797597
COc1cc2nc(N)sc2cc1OC,-3.8092685720347887
CCOC(=O)C1(Cc2cc(-c3ccc(F)cc3)no2)CCN(Cc2ccccc2O)CC1,-4.800609137291621
COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,-3.647408858140256
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1,-5.138740361077974
CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,-3.8782903897460823
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,-3.788071322634983
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,-5.071943343880945
COc1cccc(-c2nc(C(=O)O)cs2)c1OC,-3.8471491957347954
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,-4.273101107544218
Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,-3.752377579872612
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,-4.09226426169399
COc1ccc(OCC(=O)N2CCN(C)CC2)cc1,-3.701565520878906
CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,-3.721726277082372
Cc1cc(NC(=O)c2cccs2)no1,-3.8184691341768264
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,-3.808730838546116
COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C,-3.9281330087185484
CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,-4.346473570513725
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,-3.8404473469919505
OCCN1CCC(c2ccncn2)CC1,-3.743447331311644
CN(c1ncc(Br)cn1)C1CCS(=O)CC1,-3.6005394069136623
CCc1ncnc(N(C)Cc2ccc(N)nc2)c1F,-3.874320630888946
COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2,-4.078125504241956
O=C(NCc1cc(F)cc(F)c1)c1ccccn1,-3.757668344395638
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,-3.8961005481752817
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,-4.905978646456203
Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,-3.828786732076511
COCc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccc1OC,-4.113012364929471
Cc1nc(C)c2c(C)c(C(=O)N(C)CCN3CCCC3)sc2n1,-3.7369252041891134
COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,-3.912654561127727
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,-3.774096410472679
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,-4.952122931391991
CN(Cc1ccncc1)Cc1cc2ccccc2nc1O,-3.7595908939345466
CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12,-3.7588833090678886
CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,-3.9200660308434845
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2,-3.6355356680657005
CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,-3.7835486341421
COc1cccc(-c2nc(-c3cccnc3)n[nH]2)c1,-4.046617751856433
CC(C)(C)c1ccc(CN2CCC(C(N)=O)CC2)cc1,-3.759332450496848
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,-3.765567735626339
O=S(=O)(Cc1csc(C2CCCC2)n1)C1CCCC1,-3.9337637945060835
N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,-3.8112251487599225
CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,-3.750866610615071
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1,-3.861337839598418
CC(=O)NCC1CCN(C(=O)c2ccc(C)nc2)CC1,-3.7074944752963623
CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,-3.9642271457276563
CN(Cc1cccnc1)Cc1ccc(C#N)o1,-3.869398004154969
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,-5.217295896972858
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,-3.8707416067232905
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1,-4.1028950827900665
Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,-3.7823399395544386
COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,-4.2150490235123454
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,-4.2654725569635925
CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,-3.6838756636823784
CSCC[C@@H](CO)n1ccnc1-c1oc2ccccc2c1C,-3.635761080275108
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)O)c12,-3.759456145216614
CCc1nc(CC)n(Cc2nc(C)cs2)n1,-3.8188132044645426
OCc1ccc(Cn2cc(-c3cc(F)ccc3-n3cccn3)nn2)cc1,-4.004962033799681
