SMILES,logS
CC(=O)CC(=O)NC1=CC=C(C=C1C)C1=CC=C(NC(=O)CC(C)=O)C(C)=C1,-5.3250182341
CC(=O)NC1=CC=C(NC(=O)C2=CC3=CC=CC=C3C=C2O)C=C1,-5.2503495118
CC1=CC=C(Cl)C=C1NC(=O)C1=CC2=CC=CC=C2C=C1O,-5.2385590319
CC(C)(C)NSC1=NC2=CC=CC=C2S1,-5.136722389
COC1=CC=C(NC(=O)C2=CC3=CC=CC=C3C=C2O)C=C1,-5.2632246549
CC(C1=CC=C(OC#N)C=C1)C1=CC=C(OC#N)C=C1,-5.2179508887
CCCCCCCCCCCC=O,-5.0614595476
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,-5.4201521344
NC1=C(C=CC2=C1C(=O)C1=CC=CC=C1C2=O)C1=NC2=CC3=C(C=C2O1)C(=O)C1=CC=CC=C1C3=O,-5.4964129822
CCOC1=CC=C(NC(=O)C2=CC3=CC=CC=C3C=C2O)C=C1,-5.311540545400001
COC1=CC(OC)=C(NC(=O)C2=CC3=CC=CC=C3C=C2O)C=C1Cl,-5.3775405806
COC1=CC=C(C=C1)C(=O)CSC1=CC=CC(OC)=C1,-5.284725265
CC1(C)COP(=S)(OP2(=S)OCC(C)(C)CO2)OC1,-5.393383394500001
CCCCCCCCCC(C)C=O,-5.151636178
CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,-5.458398412699999
O=C1C2=CC=CC(SC3=CC=CC=C3)=C2C(=O)C2=C(SC3=CC=CC=C3)C=CC=C12,-5.517335043099999
CC1=CC(=CC=C1O)C1(CCCCC1)C1=CC=C(O)C(C)=C1,-5.3715223063
CC(C)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1,-5.4227803586
CCOCOC1CCCCCCCCCCC1,-5.335319967699999
CC(C)CCOC(=O)C1=CC=CC=C1C(=O)OCCC(C)C,-5.444898910599999
CCN(CC)C([S-])=S,-5.5333331166
N1C2=C(C=CC=C2)C2=C1C=CC=C2,-5.2104276195
O=C(OC1CCCCC1)C1=CC=CC=C1C(=O)OC1CCCCC1,-5.5126055421
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-5.5668107327
CCCCCCCCC=CCCCCCCCC(=O)N(CCO)CCO,-5.567720212
CCOC(=O)C(=CC1=CC=C(C=C(C(=O)OCC)C(=O)OCC)C=C1)C(=O)OCC,-5.6216352692
O=C(OCCC1=CC=CC=C1)C=CC1=CC=CC=C1,-5.4019396274
OC1=CC2=CC=CC=C2C=C1C(=O)NC1=CC=C(Cl)C=C1,-5.4738386427
FC1=CC=CC=C1C(=O)C1=CC(Cl)=CC=C1NC(=O)CBr,-5.5693457861
CC1CCC2C(C)(C)C3CC12CCC3(C)OC(C)=O,-5.4266410391
CCCCCCCCCCCC#N,-5.2899699473
CC(CO)C1CCCCCCCCCCC1,-5.451794108500001
COC(=O)CCCCCCCCC=C,-5.3975153521
CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,-5.462311288
N(C1=CC=CC=C1)C1=CC2=CC=CC=C2C=C1,-5.4959148461
CC(CCCC(C)C=O)CCC=C(C)C,-5.496890424
CC(C)CCC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,-5.6248375610000005
COC1=CCC2=C(CCC3C4CCC(O)(C#N)C4(C)CCC23)C1,-5.6832424476
CC(C)C1CCC(C)CC1,-5.3545731075
CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,-5.7479695323
CCCCCCCCCCCCCCCCCC[NH+](CCO)CCO,-5.7752741917
O=C1CCCCCCCC=CCCCCCCO1,-5.629397554600001
COC(=O)C1=CC=C(NC(=O)C2=CC(Cl)=CC=C2Cl)C=C1N,-5.7900649855
OC1=C(C=CC=C1C1=CC=CC=C1)C1=CC=CC=C1,-5.6839101049
CC1(C)CCC(=CC2=CC=C(Cl)C=C2)C1=O,-5.6715911936
CC(C)C1=CC=C(C=C1)C1=CC=CC=C1,-5.609857774299999
CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N,-5.8485879471
CC(C)(C1=CC=C(OCCOC(=O)C=C)C=C1)C1=CC=C(OCCOC(=O)C=C)C=C1,-5.999481603
CC(C1=CC=CC=C1)C1=CC=C(NC2=CC=C(C=C2)C(C)C2=CC=CC=C2)C=C1,-5.9641687617
CCCCC(CC)COC(=O)C1=CC=CC=C1,-5.767784581
COC(=O)C1=CC=C(C=C1[N+]([O-])=O)C(=O)NC1=CC(Cl)=CC=C1Cl,-5.965154646
CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.058168845700001
O=C1C=CC(=O)N1C1=CC=C(CC2=CC=C(C=C2)N2C(=O)C=CC2=O)C=C1,-5.9980085438
CC(C)C1=CC=C(OP(=O)(OC2=CC=C(C=C2)C(C)C)OC2=CC=C(C=C2)C(C)C)C=C1,-6.1371343954
C1CCC(CC1)NSC1=NC2=CC=CC=C2S1,-5.9171426801
CCOC1=CC=CC=C1NC(=O)C(=O)NC1=CC=CC=C1CC,-6.0175466725
CC1=CC=C2OC(C=CC3=NC4=CC(C)=CC=C4O3)=NC2=C1,-6.0004819491
ON(N=O)C1=CC=CC=C1,-6.1946491089
CCN(CC)C1=CC=C(C=C1)N=NC1=CC=CC=C1,-5.9821152675
CCC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1,-5.9842424969
CC(C)(CC(=C)C1=CC=CC=C1)C1=CC=CC=C1,-6.0118424704
CCCCC(CC)COC(=O)C=CC1=CC=C(OC)C=C1,-6.4216084134
COC(=O)C1=CC=C(C(=O)OC)C([N-]N=C(C(C)=O)C(=O)NC2=CC=C3NC(=O)NC3=C2)=C1,-6.3140693713
CCCCCCCCCCC1CO1,-5.923156849500001
CCCCCCCCCCCCC1CO1,-5.9846848009
C[Si](C)(O[Si](C)(C)C=C)C=C,-5.9544825522
CC(C)C(C1=CC(C)=CC(C)=C1O)C1=CC(C)=CC(C)=C1O,-6.1673406199
COC(=O)C1=CC(=CC([N-]N=C(C(C)=O)C(=O)NC2=CC=C3NC(=O)NC3=C2)=C1)C(=O)OC,-6.3777384512
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C,-6.354159334099999
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)OC1=CC=CC=C1,-6.382029914199999
CC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1,-6.1171462485
N(C1=CC=CC=C1)C1=CC=C(NC2=CC=CC=C2)C=C1,-6.239449641499999
COC(=O)C1=CC2=CC=C(C=C2C=C1)C(=O)OC,-6.211736201
OC1=CC=C(O)C2=C1C(=O)C1=CC=CC=C1C2=O,-6.2534935167
CC(C)C1=C(C(C)C)C2=CC=CC=C2C=C1,-6.2301136188
COC1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(C=C1)N1C=NNC1=O,-6.4889092646
CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,-6.4806607684
CC1=CCCC(=C)C2CC(C)(C)C2CC1,-6.3372616649
C(OC1=CC2=CC=CC=C2C=C1)C1=CC=CC=C1,-6.4776739787
CN1C(=O)C=C2C3=CC=CC=C3C(=O)C3=C(Br)C=CC1=C23,-6.6804453214
OC1=CC2=CC=CC=C2C=C1C(=O)NC1=CC=CC(=C1)[N+]([O-])=O,-6.6438656239
[O-][N+](=O)C1=CC(OC(=O)OC2=CC(=C(Cl)C=C2Cl)[N+]([O-])=O)=C(Cl)C=C1Cl,-6.8129074612
CC1=CC=C(NN=C2C(=O)C=CC3=CC=CC=C23)C(C)=C1,-6.7054442976
CCCCCCCCCCCCCC(=O)OC,-6.6497381608
CN(C)C1=CC=C(C=C1)C(O)(C1=CC=C(C=C1)N(C)C)C1=CC=C(NC2=CC=CC=C2)C2=CC=CC=C12,-6.9891355524000005
CC(C)C1=CC(=CC=C1)C(C)C,-6.6027992709
CCCCCCCCCCCCCCCC([O-])=O,-6.806908841
CC(=O)OC1=CCC2C3CCC(C3)C12,-3.0097265709
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-6.953686490700001
CCN1C2=C(C=CC=C2)C2=C1C=CC=C2,-6.813503151
O=C(OCCCC1=CC=CC=C1)C1=CC=CC=C1,-4.8009737888
OCCOC(=O)CC(CP1(=O)OC2=CC=CC=C2C2=CC=CC=C12)C(=O)OCCO,-4.4617795617
CCCCCCCCCCCCOP([O-])([O-])=O,-3.7844860574
[O-]C(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1)C1=CC=CC=C1,-4.8282334666
[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4.8251168095
CC(=O)C1CCC(C)=CCCC=C(C)CC=C1C,-5.4491260218
OC1=CC=C(C(=O)C2=CC=C(OS(=O)(=O)C3=CC=CC4=C([O-])C(=CC=C34)N=NN=N)C=C2)C(O)=C1O,-5.1052907305
FC(F)(F)F,-3.6703396281
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,-4.0964847072
CCCSC1=NC(Cl)=C(C(Cl)=N1)[N+]([O-])=O,-4.3869446244
COC(C)COC(C)COCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)O[Si](C)(C)C,-6.2877399393
ClC1=CC=C(OC2=CC=CC(Cl)=C2)C=C1,-5.3873553168
CC(=O)C(C)=CC1C(C)=CCCC1(C)C,-3.9923409786
CC(=O)CC(=O)NC1=CC=C(NC(=O)CC(C)=O)C=C1,-3.1275010898000004
O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,-4.1776244939
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,-4.1928799405
CCOC(=O)CN=C(C1=CC=CC=C1)C1=CC=CC=C1,-3.4270444492000003
CCOC(=O)CC(NC1CCC(CC2CCC([NH2+]C(CC(=O)OCC)C(=O)OCC)C(C)C2)CC1C)C(=O)OCC,-5.0665338896
CCCCC(CC)COC(=O)CSCC(=O)OCC(CC)CCCC,-6.654998170599999
CC(C)CCCCCCCCOCCC[NH2+]CCC#N,-3.618466492200001
CCCCCCCCC=CCCCCCCCC1=[NH+]CCN1CCO,-3.8458307588
CC(C)(C)C1=CC(C([O-])=O)=C(O)C(=C1)C(C)(C)C,-4.8694711026
CC(CC(C)(C)C#N)C1=CC=CC=C1,-3.2350788163
O=C(NC1CCCCC1)NC1=CC=C(CC2=CC=C(NC(=O)NC3CCCCC3)C=C2)C=C1,-5.142667396
CC1=CC=C(C=C1N=C=O)N1C(=O)N(C1=O)C1=CC=C(C)C(=C1)N=C=O,-5.0368259397
COC(=O)CN(CC(=O)OC)C1=CC=C(N=NC2=CC=C(C=C2C#N)[N+]([O-])=O)C(NC(C)=O)=C1,-5.1935197379
[O-][N+](=O)C1=CC=C(N=NC2=CC=C(C=C2)N(CCC#N)CCC#N)C(Cl)=C1,-4.281954413
CC(=O)OCCN(CCC#N)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)[N+]([O-])=O,-4.2803415835
COC1=CC(N=NC2=C(Cl)C=C(C=C2[N+]([O-])=O)[N+]([O-])=O)=C(NC(C)=O)C=C1N(CC=C)CC=C,-4.3881793818
CCOC(=O)C(C)OC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O,-6.6230386723
C[C](C)C,-4.3765465432
CCCCCCOCCCCCC,-4.2703037605
CCN(CC)C1=CC(NC(C)=O)=C(C=C1OC)N=NC1=C(Cl)C=C(C=C1[N+]([O-])=O)[N+]([O-])=O,-4.6673277833
C1CC2=CC=C(CCC3=CC=C1C=C3)C=C2,-5.169478497
O=C1C2=CC=CC=C2C2=C3C1=CC=C1C4=C5C(=CC=C6C7=CC=CC=C7C(=O)C(C=C4)=C56)C(C=C2)=C31,-5.5133127462
CCCCCC(CCC)CCCO,-5.1563604082
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-5.661813631699999
CC1=CC=C(O)C(=C1)N1N=C2C=CC=CC2=N1,-5.3526667277
CCCCCCC(CO)CCCC,-5.2703037605
CCCCCCCCCCCCC(CO)CCCCCCCCCC,-5.549815883300001
CCCCCCCCCCCCCCC(CO)CCCCCCCCCCCC,-5.6135997753
CCCCC(CC)COCOCC(CC)CCCC,-5.4353234735
CCCCCCCCC(CO)CCCCCC,-5.3846168146
CCCCC(CC)CNS(=O)(=O)C1=CC=C(N)C=C1,-5.453967766799999
O=C1OC(=O)C2=C3C1=CC=C1C4=C5C(=CC=C6C(=O)OC(=O)C(C=C4)=C56)C(C=C2)=C31,-5.5936426625
[O-][N+](=O)C1=CC=C(OP(=S)(OC2=CC=C(C=C2)[N+]([O-])=O)OC2=CC=C(C=C2)[N+]([O-])=O)C=C1,-5.6788341975
CCCCCCCCCCCCCCCCCCCCCCO,-5.5140281479
CCOC(=O)C1=CC=C(C=C1)N=CN(C)C1=CC=CC=C1,-5.4507770249
CCCCCCCCCCCCCCCC[Si](OC)(OC)OC,-5.5398636413
CCCCCCCCCCCCCCCCCCCCO,-5.4750243489
CCCCCCCCCCCCCCCCCCCCCCCCO,-5.549815883300001
CCCCCCCCCCCC(=O)OC=C,-5.3547996853
CCCCN(CCCC)C([S-])=S,-5.6759230824
COC(=O)CCC1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C,-6.849323575900001
CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(C)C(OC(C)=O)=C(C)C(C)=C2O1,-5.7715452251
CCCCCCCCCCCCC(CCCCCCCCCC)C([O-])=O,-5.867639521599999
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,-5.9360261722
N12[Si]34N5[Si]11N3[Si]25N41,-5.6698930776
CS(=O)(=O)OC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=CC=CC=C2C3=O)C=C1,-6.214227984500001
CC(CC1=CC(CC(C)C2=CC=C(O)C=C2)=CC=C1)C1=CC=C(O)C=C1,-6.238635640399999
CCN(CC)C1=CC=C(N=NC2=C(C=C(C=C2[N+]([O-])=O)[N+]([O-])=O)C#N)C(NC(C)=O)=C1,-6.327772594400001
CCCCCCCCOC(=O)C=CC(=O)OCCCCCCCC,-6.356030959
O=C=NC1=CC=C(OP(=S)(OC2=CC=C(C=C2)N=C=O)OC2=CC=C(C=C2)N=C=O)C=C1,-6.4917192558000005
CC(C)CCCCCCCOC(=O)C=CC(=O)OCCCCCCCC(C)C,-6.4222745911
CCCCCCCCCCCCOC(=O)C=CC(=O)OCCCCCCCCCCCC,-6.4797384219000005
O=C1OC(=NC2=CC=CC=C12)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(=O)O1,-6.5170402935
O=C=NC1=CC=C(C=C1)C(C1=CC=C(C=C1)N=C=O)C1=CC=C(C=C1)N=C=O,-6.5650965952
CCCCCCCCOCCCCCCCC,-6.3846168146
CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1,-6.5580902807
CCCC1CCC(CC1)C1CCC(CC1)C1=CC=C(C(F)=C1)C1=CC(F)=C(F)C(F)=C1,-6.6360312962
CCCCCCCCCCC(CO)CCCCCCCC,-6.4750243489
O=C1OC(=O)C2=C3C(C=CC=C13)=CC=C2,-6.2970532498
CC(C)(C)CC(C)(C)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)CC(C)(C)C)C=C1,-6.5951201849
CC1=CC(C)=C(C(=O)P(=O)(C(=O)C2=C(C)C=C(C)C=C2C)C2=CC=CC=C2)C(C)=C1,-6.6216674424
CO[Si](OC)(C(C)C)C(C)C,-6.2463311334
CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,-6.6005678007
CCC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)CC,-6.495513117200001
CC(=O)NC1=CC(=CC=C1N=NC1=CC=C(C=C1Cl)[N+]([O-])=O)N(CCOC(C)=O)CCOC(C)=O,-6.963714866599999
CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,-6.9330922951
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,-6.97376589
CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC,-6.97376589
ClC1=CC=C(NC(=O)CBr)C(=C1)C(=O)C1=CC=CC=C1Cl,-6.8888082879
CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCC,-6.8994921961
CCCCCCCCCCCC(=O)OCCC(C)C,-6.733128222
CC(C)C1=CC=CC(C(C)C)=C1N=C=NC1=C(C=CC=C1C(C)C)C(C)C,-6.8604110817
CCCCCCCCCCCCCCCCCCCCCC(N)=O,-6.8320079078
CCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,-6.9550061959
CCCCCCCCCCCC(=O)OCCCCCC,-6.7550878414
CCCCCCCCOC(=O)CCCCCCC,-6.709998828
CCCCC(CC)COC(=O)OCC(CC)CCCC,-6.979936668500001
B#N,-6.394784279
CC1COC2=CC=CC=C2N1C(=O)C(Cl)Cl,-3.8353901487
CC12CCC3C(CCC4=C3CCC(=O)C4)C1CCC2O,-4.947028744
ClC1=CC=CC=C1Cl,-3.0533857998
CCCCCCCCCCCCCCCC(=O)N1C(CCC1=O)C([O-])=O,-4.0223191178
CCOC(=O)N(C1=CC=CC=C1)C1=CC=CC=C1,-3.9692395593
NC1=CC=C(OCC2=CC=CC(F)=C2)C(Cl)=C1,-4.6932923336000005
C=CC(=O)OC1C=CC2C3CCC(C3)C12,-3.7081424715
CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2=O,-3.7327198893
CCOC(=O)C(C)C1CCCCC1,-3.3274567494
CCCCCCCC[NH+](C)C,-5.4653701933
COC1=CC(NC2=C(C=NC3=CC(OCCCN4CC[NH+](C)CC4)=C(OC)C=C23)C#N)=C(Cl)C=C1Cl,-4.8795513261000005
CCCCCCCCCCCCCCCC[N+](C)(C)C,-3.1249455224
CC1(C)COC(=O)C2CC=CCC2C(=O)OC1,-3.0041810563
CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC,-3.3750249603
CC(C)C(=O)OCCOC1=CC=CC=C1,-3.0263435366
CC1=C(N2C(SC1)C([NH3+])C2=O)C([O-])=O,-3.0453554133
CC(CC1=CC=CC=C1)(C=C)C#N,-3.0006167172
OCCN1C(=O)NC2=CC=CC=C2C1=O,-3.1128936428
CCCCCCCC1CCC(=O)O1,-3.0668187599000003
CCCCC(CC)COCC1CO1,-3.1148651615
CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,-3.3623020198
[NH3+]CCCCCCCCCCCC([O-])=O,-3.1963980912
CC(C)CC1CC(C)CCO1,-3.0799294807
C1CN(CCO1)SSN1CCOCC1,-3.2596343038
FC1=CC(Br)=CC(F)=C1F,-3.2102979357
S=C(SN1CCOCC1)N1CCOCC1,-3.2913006621
CCC(=O)N(C1CC[NH+](CC2=CC=CC=C2)CC1)C1=CC=CC=C1,-3.4150433898
CC1=CC(C)=C(O)C(=C1)C(C)(C)C,-3.1719091991000004
CC1=CC=CC2=C1NC(=S)N2,-3.13627918
CCCCCCCCCCC=O,-3.1520232011
FC(F)(F)C1=CC=C(Cl)C(Cl)=C1,-3.2679824907
CC(O)COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCC(C)O)C=C1,-3.499700952
CCC(C)Br,-3.1114780979
CC(C)COC(=O)CC1=CC=CC=C1,-3.2710471955
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C#CCO,-3.526033775
CC1=CC=C(Cl)C=C1,-3.1023856768
C=CC1CC2CC1C=C2,-3.0798864018
CC(C)CCC(C)(O)C#CC(C)(O)CCC(C)C,-3.4375252922
NC1=CC(=CC=C1)S(=O)(=O)C1=CC(N)=CC=C1,-3.5118956043000003
CCOC(=O)C1=C(C)C=CCC1(C)C,-3.411619706
ClCCN1C(=O)NC2=CC=CC=C2C1=O,-3.5747994393
CC1(C)CCC=C(C1)C(=O)CCC=C,-3.5342474855000003
CCCCC(CC)COCCOCCOC(=O)C=C,-3.9942741056
CCOC(=C)C1C(C)(C)CC(=O)CC1(C)C,-3.6433442829
[O-][N+](=O)C1=CC(Cl)=CC(Cl)=C1,-3.5843334863
SC1CCCCC1,-3.3672139557
NS(=O)(=O)C1=CC=C(Cl)S1,-3.2959363681
CCCCCCC(=O)OCC=C,-3.5976237668
CCCCCCCC1=CC=C(O)C=C1,-3.6597017052
CCCCCCCCCC1=CC=C(OCC([O-])=O)C=C1,-3.8425967597
CCCCCCCCCC(C)(C)SSC1=NNC(=S)S1,-3.9885639112
CC(O)C(C)C=CC1CC=C(C)C1(C)C,-3.7860287034
CC(C)(C1=CC=C(O)C(CC=C)=C1)C1=CC=C(O)C(CC=C)=C1,-3.9963835519
FS(F)(F)(F)(F)F,-3.6731547352
CC(C)CCCCC[NH+](CCCCCC(C)C)CCCCCC(C)C,-4.0572475801
C([NH+]1CCC(CC1)NC1=CC=CC=C1)C1=CC=CC=C1,-3.9542229462
[O-]C(=O)C(CCBr)(C1=CC=CC=C1)C1=CC=CC=C1,-4.0694912575
CC12CCC3C(C=CC4=CC(=O)CCC34C)C1CCC21CCC(=O)O1,-4.1007061575
CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-4.0459673488
COCC1=CC=C(C=C1)C1=CC=C(COC)C=C1,-4.0023686333
C1C=CC2C3CC(C=C3)C12,-3.8202211698
CC(C)CCCC(C)CCCC(C)=O,-4.0051761335
CN(C)C(=S)SSC(=S)N(C)C,-4.1161961212
CO[Si](CC(C)C)(OC)C(C)C,-4.0243009096
C[NH+]1C(C)(C)CC(CC1(C)C)OC(=O)CC(C(CC(=O)OC1CC(C)(C)[NH+](C)C(C)(C)C1)C(=O)OC1CC(C)(C)[NH+](C)C(C)(C)C1)C(=O)OC1CC(C)(C)[NH+](C)C(C)(C)C1,-4.672731896
CCOC(=O)C1C(C2=CC=CC=C2Cl)C(C(=O)OC)=C(C)NC1=COCCN1C(=O)C2=CC=CC=C2C1=O,-4.5011269518
C=CCOC(=O)CCC1CCCCC1,-4.0624492536000005
CC1=CC(CC2=CC=C(N)C(C)=C2)=CC=C1N,-4.1506087086
CCCCNC(=S)N(CCCC)CCCC,-4.1840665057
CCCCC(CC)C[NH2+]CC(CC)CCCC,-4.2367225564
NC1=CC=C(CC2=CC=C(N)C(Cl)=C2)C=C1Cl,-4.2868907228
CC(CC(C)(C)C)CP([O-])(=O)CC(C)CC(C)(C)C,-4.366128471100001
CCOC(=O)C1=NN(C2=C1CCN(C1=CC=C(C=C1)N1CCCCC1=O)C2=O)C1=CC=C(OC)C=C1,-4.6282058436
ON1CC(=O)N=C2C=CC(Cl)=CC2=C1C1=CC=CC=C1Cl,-4.4653328209
CCCCCC,-3.9441703352
N=C(NCCCCCCNC(=N)NC#N)NC#N,-4.4346903729000005
CCC(=O)OC(C)(CCC=C(C)C)C=C,-4.3823578934
COC1=CC2=CC=CC=C2NC2=CC=CC=C12,-4.5144193944
CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C,-4.7086538251
CCC12CCC3=C(CCC4=CC(OC)=CC=C34)C1CCC2=O,-4.772922847
COC1=CCC2=C(CCC3C4CCC(O)C4(C)CCC23)C1,-4.7610719313
CC(=O)O[C-]1N=C(C2=CC=CC=C2Cl)C2=CC(Cl)=CC=C2NC1=O,-5.028666922799999
COC1=CCC2=C(CCC3C4CCC(=O)C4(C)CCC23)C1,-4.9798745042000006
O=C(OCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,-5.0700925015
CC1CCC2(C)C(C)=CCCC2(C)C1OC=O,-5.0311421132
COC(=O)CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,-5.1235829068
C1CC(CC=C1)C1OCC2(CO1)COC(OC2)C1CCC=CC1,-5.2397354439
CCC(C)C(C)C(C)CCC1=CC=C(O)C=C1,-5.1824053879
CCC12CCC3C(CCC4=C3CC=C(C4)OC)C1CCC2=O,-5.363817292
CC(C)CCCC(C)CCCC(C)CCCC(C)=O,-5.4746775177
[O-]C(=CC(=O)C1=CC=CC=C1)C1=CC=CC=C1,-5.6579029620000005
CC1=CC(N=NC2=CC=CC=C2[N+]([O-])=O)=C(O)C=C1,-5.7475958635
CC(=O)OC1(CCC2C3CC(=C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-6.1077931611
CCCCN(CCCC)C(=S)SCSC(=S)N(CCCC)CCCC,-6.2405235691
CCOC(=O)C1=NN(C2=C1CCN(C1=CC=C(C=C1)[N+]([O-])=O)C2=O)C1=CC=C(OC)C=C1,-6.6187193264
CCCCCCCCCCCCCCCCCCOCCC[NH+](C)C,-6.852054029800001
OC1=CC=C2C=C(C=CC2=C1)C([O-])=O,-3.2789428853
CC(C)(C)C1=CC=C(C=C)C=C1,-4.5633510279000005
CC1=CC(=CC(C)=C1)C(Cl)=O,-3.3292897203
O1C(=CN=C1C1=CC=CC=C1)C1=CC=CC=C1,-5.5532102962
CC(C)=CCCC(C)(OC=O)C=C,-4.0405904263
O=C(NC1=CC=NC(=O)N1)C1=CC=CC=C1,-5.1596802151
CC(C)CCCCCCCOCCC[NH2+]CCC[NH3+],-3.2048809276
CCCCCCC(=O)OCC(CC)(CO)COC(=O)CCCC,-5.982567027000001
CC(C)(C)C1=CC(CCC([O-])=O)=CC(N2N=C3C=CC=CC3=N2)=C1O,-5.53070544
CCCCCCC(O)CCCCCCCCCCC(=O)OCC(O)CO,-3.3974324562
CCOC(=O)CC(NC1CCC(CC2CCC(CC2)NC(CC(=O)OCC)C(=O)OCC)CC1)C(=O)OCC,-3.7440777388
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,-3.3549684893
COCC(NC(C)=O)C(=O)NCC1=CC=CC=C1,-3.3984573794
CCCCCCCCCCCCCCCCCCC([O-])=O,-3.775990335
NC1=C(OC2=CC=CC=C2)C=C(O)C2=C1C(=O)C1=CC=CC=C1C2=O,-4.2192268325
CCN1N=C2C=C(C=C3C2=C1C1=CC=CC=C1C3=O)C1=CC2=NN(CC)C3=C2C(=C1)C(=O)C1=CC=CC=C31,-4.3931837232
CCOC1=CC=C(NC2=CC=C(C=C2[N+]([O-])=O)S(=O)(=O)N(C)C)C=C1,-4.2617516212
OC1=C(NN=C2C(=O)C=C(C3=CC(=CC=C23)[N+]([O-])=O)S([O-])(=O)=O)C2=CC=CC=C2C=C1,-5.1661846252
CCCCCCCCCCCCOC(=O)C=C,-4.3809109776
CCCCCCCCCCCCCCOC(=O)C=C,-4.428848848
COC(=O)C1=C(C)C(C#N)=C(N)S1,-4.9917376214
CCCCCCCCCCCCCCCCCCP(=O)(OC)OC,-5.529966163099999
CCCCCCCCC=CCCCCCCCC(=O)NCC(C)O,-5.530921640800001
CC(C)(O)C(=O)C1=CC=C(C=C1)C1(C)CC(C)(C)C2=CC(=CC=C12)C(=O)C(C)(C)O,-5.9372904598
CC(C)(O)C(=O)C1=CC=C(C=C1)C1(C)CC(C)(C)C2=CC=C(C=C12)C(=O)C(C)(C)O,-5.9638494884
CC(C)=CCCC(C)=CCCC(=C)C=C,-6.3103895185
CCCCC1CCC(CC1)C1CCC(=O)CC1,-6.3736456351
CC(C)CCCCCCCCCCOC(=O)CSCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,-6.7895895249
